representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
pca_spec_30,30,SVM_RBF,0.9343839087741527,0.009109152871395222,0.8617276715750565,0.025650131509983447,0.7599006176750078,0.026393560539266416,0.7791772437212556,0.026651341885920866,0.8383928571428572,0.033789921379726154,0.9215077605321508,0.023377014430654163,0.7309789670668831,0.05487251182660441,0.9049733570159859,0.015422162554921416,0.062174362009345396,0.008118889585149641,0.23062193193477998,0.021091157606721048
pca_spec_40,40,SVM_RBF,0.933853341780171,0.01000692537343754,0.8628686192983569,0.02438542887607044,0.7607697180867913,0.023583886160583035,0.7830081402702428,0.027889824333779473,0.8357142857142857,0.028608606763566476,0.9250554323725055,0.02378472991966637,0.7397220839851311,0.05729576642222476,0.9072824156305506,0.01623168986496406,0.061852911587481144,0.007678449625658704,0.23020517293489143,0.020404663353764604
pca_spec_50,50,SVM_RBF,0.9332356667722521,0.009719067729321348,0.8619463199656515,0.02412549307833119,0.7607756572695596,0.027692586101082394,0.7822481087330899,0.029274906982491723,0.8366071428571429,0.03368490194504979,0.9241685144124169,0.024994202076602925,0.7381629714001209,0.05985924466195367,0.9067495559502664,0.016959367184609237,0.06198743756879236,0.007598318158204739,0.23066161163395704,0.01987376322535157
pca_spec_20,20,SVM_RBF,0.9332178492239468,0.00973688382698674,0.8619721573117329,0.024457215253250533,0.7612547513462148,0.023241781273972077,0.7782349596948868,0.026605835742562704,0.8419642857142857,0.035477888262346664,0.9192904656319291,0.026488194202095004,0.7274643961641023,0.05950478599305133,0.9039076376554174,0.016545049157502836,0.06197265626337699,0.007637658918834811,0.2306120560689935,0.020310427754391874
og_xp_110,110,LDA,0.9309174057649667,0.01804209664947839,0.8852710854644898,0.018511247959553053,0.785322299651568,0.027065748797263943,0.8293884133589264,0.01760587238751956,0.8267857142857142,0.030409618510582843,0.9585365853658537,0.009863570729018984,0.8334315358473653,0.03211220179457448,0.9323268206039076,0.007273023156460301,0.054935832674925265,0.0050337778583003446,0.32529056521558275,0.05644300282897037
og_xp_110,110,MLP,0.9307570478302185,0.014159948282732128,0.8711483294521332,0.021805580076294823,0.7474124960405447,0.02627287235844048,0.7696741136767017,0.019174213716264203,0.8276785714285714,0.025619451448401602,0.9197339246119733,0.009681905628270699,0.7198157738842335,0.02471052044354869,0.9014209591474245,0.00875177353409976,0.05847555818873472,0.006646288910095056,0.2214240643401985,0.025051886457680615
pca_spec_10,10,SVM_RBF,0.9299948527082673,0.01152816017874635,0.843615316835557,0.03840064363586802,0.7514748970541654,0.029928809705028595,0.7677192821326656,0.03500346802516798,0.8383928571428572,0.02868590657147972,0.9130820399113082,0.02796488567885877,0.7114862466453438,0.0643724940988439,0.8982238010657193,0.020527716868612586,0.06759664876105463,0.011953430242547304,0.2462893617826225,0.03413000891257222
pca_xp_40,40,MLP,0.9291772252138106,0.01270092653962324,0.8613837341290207,0.020365246754323517,0.7358291099144758,0.03197799693252969,0.7605330268698588,0.026059583452438646,0.8196428571428571,0.03736274958684577,0.9161862527716187,0.02177017775367375,0.7119551598984568,0.04624245678188783,0.896980461811723,0.01497822455970812,0.0619333686487112,0.007097513048566818,0.22803728963191547,0.02285604957308686
og_xp_110,110,LogisticRegression,0.9283694963573013,0.015464813412740658,0.8763265452404356,0.01952427329024024,0.7890006335128287,0.02358749397619494,0.8148619390783362,0.015636374188371802,0.8464285714285713,0.027212212977767776,0.9425720620842573,0.010475919964465365,0.7867327249595226,0.029894334382004492,0.9234458259325045,0.007273023156460344,0.06723801595172549,0.007618935148963766,0.2650841615238616,0.03140855730068412
pca_xp_20,20,MLP,0.9279220779220779,0.014118935151140124,0.8548279963112406,0.02564653155529436,0.732281438074121,0.0423098145135507,0.7556440282836812,0.0325915661958893,0.8196428571428571,0.04739530770808185,0.9126385809312639,0.024915397249621038,0.7046849099145875,0.05715003975885179,0.8941385435168738,0.017765936013079017,0.06401554505502616,0.010168355851833033,0.2338052046279076,0.032288395885763696
