threshold,sensitivity,specificity,precision,accuracy,f1,youden_j,roc_auc,pr_auc,brier,log_loss,representation,n_features,classifier,split,best_cv_roc_auc
0.5527638190954774,0.8125,0.9600886917960089,0.8348623853211009,0.9307282415630551,0.8235294117647057,0.7725886917960088,0.934352233132721,0.8612980144824812,0.06931285325465149,0.28651606142581837,chebyshev_6_L2,6,LogisticRegression,rep0_fold2,0.9183805006147757
0.4271356783919598,0.8571428571428571,0.9334811529933481,0.7619047619047619,0.9182948490230906,0.8067226890756302,0.7906240101362052,0.9192073170731708,0.8713728942477023,0.07426640509999427,0.2988519792178677,chebyshev_6_L2,6,LogisticRegression,rep0_fold3,0.9163843379154758
0.4371859296482412,0.8303571428571429,0.9490022172949002,0.8017241379310345,0.9253996447602132,0.8157894736842104,0.7793593601520432,0.9140996198923028,0.849710941512372,0.07867049317603458,0.30956803207008127,chebyshev_6_L2,6,LogisticRegression,rep0_fold4,0.9224359005262704
0.5276381909547738,0.8558558558558559,0.9623893805309734,0.8482142857142857,0.9413854351687388,0.852017937219731,0.8182452363868293,0.9501514789125408,0.9223167883492956,0.059382849385641784,0.2367217432632775,chebyshev_7_L2,7,LogisticRegression,rep0_fold0,0.9079239232374828
0.36683417085427134,0.7837837837837838,0.9269911504424779,0.725,0.8987566607460036,0.7532467532467533,0.7107749342262617,0.8783584469425179,0.8182849004819165,0.07871679064314294,0.30736338644883954,chebyshev_7_L2,7,LogisticRegression,rep0_fold1,0.9259696309847104
0.5175879396984925,0.8214285714285714,0.9600886917960089,0.8363636363636363,0.9325044404973357,0.8288288288288289,0.7815172632245804,0.9345106113398797,0.8611409449440114,0.0687358909576541,0.2845570771709889,chebyshev_7_L2,7,LogisticRegression,rep0_fold2,0.9168036377924
0.4371859296482412,0.8482142857142857,0.9534368070953437,0.8189655172413793,0.9325044404973357,0.8333333333333334,0.8016510928096294,0.9138818498574595,0.8694825916808829,0.07457658206193618,0.2954911262841441,chebyshev_7_L2,7,LogisticRegression,rep0_fold3,0.9142782467856606
0.44221105527638194,0.8214285714285714,0.9445676274944568,0.7863247863247863,0.9200710479573713,0.8034934497816593,0.7659961989230282,0.9121000950269244,0.8499087040084378,0.07861706438311358,0.31015797953315055,chebyshev_7_L2,7,LogisticRegression,rep0_fold4,0.919058626956239
0.40703517587939697,0.8828828828828829,0.9469026548672567,0.8032786885245902,0.9342806394316163,0.8412017167381974,0.8297855377501395,0.9497528501953282,0.9232372775607212,0.05962833097764374,0.23802422182533267,chebyshev_8_L2,8,LogisticRegression,rep0_fold0,0.9059705391903147
0.4723618090452261,0.7837837837837838,0.9513274336283186,0.7981651376146789,0.9182948490230906,0.7909090909090909,0.7351112174121024,0.8781192697121901,0.8180214326564696,0.07884697032010145,0.3071671095169115,chebyshev_8_L2,8,LogisticRegression,rep0_fold1,0.9241929599547243
