representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
hermite_40_L2,40,SVM_RBF,0.639808362369338,0.03280326507758759,0.3209131753646517,0.02660357038377358,0.2147529299968325,0.04800945959374985,0.3802278438400865,0.024148611021449547,0.6178571428571429,0.09343531843023137,0.5968957871396896,0.07265603202317567,0.27764026810573694,0.021347991860674993,0.6010657193605684,0.04321840751644537,0.15467969133931467,0.0020007807428212726,0.48535295504807224,0.005943831796101239
hermite_20_L2,20,SVM_RBF,0.639739071903706,0.04641400976942632,0.3537406536522073,0.045037409015752865,0.17460009502692433,0.09679907609347227,0.35938737713727614,0.04859448750017012,0.5482142857142857,0.14864276370484386,0.6263858093126385,0.15835084055963933,0.2771393054486915,0.04645464320469854,0.610834813499112,0.10460137921089672,0.15758759054951982,0.0015478177012160485,0.49416043871543147,0.0046150731032901715
hermite_10_L2,10,GaussianNB,0.6375772093759899,0.028342340277042716,0.34418693678135426,0.04206964375710851,0.20537298067785872,0.06652563351230278,0.36724492837931344,0.056841929247337636,0.44107142857142856,0.16437626903884045,0.7643015521064301,0.1741170341669342,0.36566902021571956,0.10735400338386761,0.7,0.1099633078532627,0.33360466184324555,0.04156950503229375,1.1083924647175718,0.17273907107922423
laguerre_30_raw,30,kNN,0.6373594393411467,0.033612918563217624,0.32437041826744134,0.03182348340559759,0.20132245802977514,0.0665857135265226,0.3726503187669885,0.037748770928778846,0.5321428571428571,0.07182430061427789,0.669179600886918,0.07565421174826187,0.2900072103579988,0.03939892478164157,0.6419182948490232,0.053379301196363645,0.15697223141523267,0.007687500761659426,0.7811993620721106,0.25427864445392584
laguerre_30_L2,30,kNN,0.6361914000633513,0.0214256196598602,0.3066037142504672,0.02675612357365587,0.1876999524865378,0.03776702758975906,0.3593076964680694,0.025470908947803374,0.4508928571428571,0.0959100181209644,0.7368070953436807,0.10709047235614234,0.309790787999951,0.04296535249592057,0.6799289520426288,0.06824344412130422,0.1566937349983669,0.004547454381167575,0.6028294157690253,0.09658569833053357
laguerre_20_L2,20,kNN,0.6351619417168198,0.02375601533650643,0.29365640286515504,0.028018488517379057,0.18989547038327526,0.038864537386900364,0.36423473683385843,0.02252159128368389,0.5142857142857143,0.0786525555198044,0.6756097560975609,0.07197049156714146,0.2852070476467468,0.024050202742789985,0.6435168738898757,0.04470041836351771,0.16357971430728252,0.008368258340594141,1.4956358002714532,0.8734726435979808
hermite_50_raw,50,LogisticRegression,0.6349956445993031,0.03112913103866552,0.2825030199052105,0.02705271569280508,0.19813905606588536,0.052582169524332686,0.378033688348919,0.019382416872970945,0.7535714285714286,0.10120798167909265,0.4445676274944567,0.11283903574400529,0.2539186043765672,0.016532981654314393,0.5060390763765541,0.07317925238680584,0.2304755095704492,0.03764334777139045,0.6554978108993648,0.08355694486020951
hermite_50_raw,50,XGBoost,0.6326269005384859,0.024556040643125155,0.2856222622030158,0.02996500998234711,0.19961593284764015,0.052051442137738754,0.3773072470448641,0.021989089305279166,0.7089285714285715,0.0775181933147605,0.49068736141906877,0.07732713311300243,0.2581677422649279,0.018288214994441453,0.5341030195381883,0.05095245760600311,0.21462185084819793,0.019261428941417427,0.6168480855859066,0.042851340209625007
hermite_30_raw,30,SVM_RBF,0.6320557491289198,0.02615947676410751,0.30732108300631467,0.029902814647324666,0.13900855242318658,0.07650666153440162,0.3587411911639439,0.01896302132313543,0.7642857142857143,0.1938503233059078,0.37472283813747226,0.24737610166386761,0.2418350621053968,0.02862215405748741,0.4522202486678508,0.16108600033767237,0.15807109206103018,0.0008314289808705645,0.49458060372248935,0.0025705169068112998
hermite_40_L2,40,XGBoost,0.6312242635413368,0.02726847481577988,0.2936212104970034,0.029408949083838017,0.1924394203357618,0.050144444042085914,0.3724793662899691,0.02319833136893719,0.6633928571428571,0.07387310049892494,0.5290465631929047,0.05958067560495983,0.2598203101352591,0.017622288929022012,0.5557726465364121,0.03820043775333541,0.23473709523677827,0.002551893761613929,0.6621358676961352,0.005159685620322196
laguerre_20_raw,20,LogisticRegression,0.6284308679125752,0.029200016373645207,0.3053134769323117,0.035332411454155555,0.17279854292049407,0.047089136793448255,0.3667628540138588,0.019289909440435595,0.7107142857142856,0.04747000485089733,0.46208425720620844,0.04122022186650909,0.24740234975695197,0.0141555123896209,0.5115452930728241,0.030049917206511588,0.2475403853460653,0.001663954781358879,0.6872521633240847,0.0035420757342758792
hermite_40_raw,40,XGBoost,0.6246149429838455,0.03601074222319969,0.28710169350956904,0.02648945034090287,0.18850174216027876,0.0546473727825278,0.37055982973329404,0.023919204679174296,0.6714285714285715,0.08592896396485042,0.5170731707317073,0.057931352679760365,0.25682580352656087,0.0148547645942794,0.5477797513321492,0.03478811558748163,0.21946980208158492,0.025261114793590216,0.6290906255710977,0.053870201592832116
laguerre_40_raw,40,kNN,0.6202130186886284,0.022738368239115982,0.2925595833746567,0.023862438570916945,0.1859716503009186,0.046821531579678506,0.36096989074611446,0.026769250489940142,0.49107142857142855,0.07080581698434715,0.6949002217294901,0.06694615155869028,0.29016110644234094,0.033811388831740306,0.6543516873889875,0.043710375602904514,0.15750679667959547,0.004091447595536855,0.7631376710641175,0.21077135498538305
laguerre_40_L2,40,kNN,0.619140996198923,0.02762319180192907,0.3187988028900087,0.03281314179312333,0.17582950585999368,0.04413171084390255,0.3565250081526237,0.028295553344278527,0.5330357142857143,0.12891062509754014,0.6427937915742794,0.12074002669373265,0.2797519173651038,0.042332243044856784,0.6209591474245115,0.07315409956702357,0.15633824741323932,0.006339558918582738,0.7435323434146933,0.18516819006385005
laguerre_50_L2,50,LogisticRegression,0.6145173424136838,0.01767165426960587,0.3404515135056017,0.02635053311288599,0.1834296800760215,0.04075571117120641,0.365132292176486,0.02539603538818015,0.6089285714285715,0.13591776725572824,0.5745011086474501,0.13620059676462173,0.26803985631442906,0.027237249737158326,0.5813499111900533,0.08366401876694834,0.19383781770360525,0.0466242484682467,0.5716534176414172,0.09974193198217061
hermite_50_L2,50,RandomForest,0.6129860231232183,0.02241988009758828,0.2710481256794855,0.013552657995927439,0.17838335445042763,0.04795668805397236,0.3644990116444688,0.02436892315865989,0.6169642857142857,0.07834224330568919,0.5614190687361419,0.07391574255729905,0.26014054037855816,0.019130765725023705,0.5724689165186501,0.047609273991445294,0.1913547829263397,0.023614850527760026,0.5670019063788734,0.05097404174642714
hermite_50_L2,50,GaussianNB,0.6124376385809313,0.027092762113819634,0.28691500826659894,0.02865885494626282,0.16335524231865697,0.04054192437459333,0.35623158627807466,0.020298911665113006,0.5910714285714286,0.06310646800332653,0.5722838137472284,0.04270747639030044,0.25566832860588795,0.013586884054610752,0.5760213143872114,0.02578107186917963,0.43202637212729667,0.013172965077799088,2.9993971677650353,0.2857702717124438
hermite_20_L2,20,LogisticRegression,0.6105143332277478,0.03153347774535553,0.30433275994103404,0.02622719359105386,0.19766590117199875,0.0490986635799852,0.3703346464896305,0.026859386651375668,0.5491071428571429,0.08142478583514558,0.6485587583148559,0.08056680008631342,0.2821544987288574,0.02358289225358038,0.6287744227353463,0.052162352496191236,0.19230019858339029,0.045406119278802996,0.5707721106712386,0.09687832298562268
laguerre_20_raw,20,SVM_RBF,0.6071369179600887,0.03130356473022839,0.281988566251137,0.03425942007665651,0.1444191479252455,0.06469899960034053,0.355343308111678,0.02088492449856997,0.6776785714285715,0.15734170769970504,0.466740576496674,0.19614184504534962,0.2455650934725812,0.023182893752192495,0.5087033747779751,0.1275080474375637,0.1562950584083548,0.0019042948848441504,0.4903398481172151,0.0066618004967144255
hermite_20_L2,20,XGBoost,0.6050671127652836,0.01648262694952374,0.27426718373555925,0.022661730621503968,0.1463434431422237,0.029787899757831585,0.35108204425593104,0.023803710936710184,0.6669642857142857,0.15832941724480437,0.4793791574279379,0.14146658105955545,0.24314013504960133,0.00976141902316807,0.516696269982238,0.08241193005309828,0.22509183138608932,0.018906327869279826,0.6414505044137461,0.04017005755186543
hermite_40_L2,40,GaussianNB,0.6038713573012353,0.032592145350681646,0.27056197211365446,0.024037857875203506,0.1653626860943934,0.05281503495103367,0.34963673773843906,0.03112850652769947,0.4928571428571429,0.06282511810456552,0.6725055432372505,0.018699333058157158,0.27133342990190007,0.01948565311715346,0.6367673179396093,0.01184872474611573,0.35054242352203413,0.01561458434629298,3.47174597541398,0.4439055505166335
laguerre_40_L2,40,GaussianNB,0.6027894361735825,0.05000230305339695,0.32845786051633746,0.03800428624237836,0.1843047196705734,0.06353138773077432,0.36132364676779205,0.035009911482956436,0.5071428571428571,0.05403240818052487,0.6771618625277162,0.02577747706584559,0.28093742874963024,0.027124669553448694,0.6433392539964476,0.02477923067811041,0.35613553576377804,0.02509596587710419,4.9563453754081745,0.870447530565223
hermite_40_L2,40,kNN,0.6023380582831802,0.013653995866008376,0.27805423721171374,0.014661792531192406,0.15717255305669942,0.03334052415961261,0.3499453281471606,0.022630068107168836,0.5616071428571429,0.11644856313902228,0.5955654101995566,0.11034715343173084,0.26000701785622643,0.01837488677761459,0.588809946714032,0.06652912965385469,0.16059835540945902,0.0016750062857377275,0.7043711211421485,0.13820416317791964
laguerre_50_raw,50,kNN,0.6010423265758631,0.025260485802726867,0.2892209012810632,0.018090477424397813,0.12982261640798226,0.05654893800350644,0.3400216265797697,0.024902303912583756,0.55,0.09460354080039916,0.5798226164079823,0.11470200797824981,0.25085931233403624,0.03106533671455037,0.5738898756660745,0.07604975960396304,0.15919321097296232,0.003220988639852002,0.8089557625698216,0.08826859518791047
hermite_30_raw,30,XGBoost,0.5985686569528033,0.027954215776540576,0.25012144171350015,0.023292616455180628,0.1319864586632879,0.04682588106072657,0.34588504363895,0.02363725195439568,0.6419642857142857,0.10467139623830476,0.49002217294900224,0.07457205177016667,0.23794518214794688,0.012381674596650146,0.5202486678507994,0.041465358942789965,0.23398497104644775,0.009921034031831222,0.6593848836407534,0.021901011503127895
hermite_40_L2,40,RandomForest,0.5976540228064618,0.015167593488046747,0.2688544514595004,0.020950118965079815,0.15085722204624646,0.026432482174568606,0.34738529770212256,0.015041766029791927,0.5455357142857143,0.07708850414721594,0.6053215077605321,0.07678089527403137,0.2574906586080876,0.015208512552465244,0.5934280639431616,0.04736123428334189,0.184596601811771,0.023215164866958814,0.5532611357730787,0.0518026126254008
hermite_20_raw,20,XGBoost,0.5973441954387076,0.035187359113348304,0.2560287137113991,0.025334687131442414,0.1355479885967691,0.05304419970521042,0.3504425845786991,0.02658553268177899,0.7107142857142857,0.15402756180605587,0.42483370288248334,0.12894755546284917,0.2356039047499948,0.015226388415015332,0.48170515097690936,0.07501178752642702,0.22932814806699753,0.021517868168009928,0.6509907181270287,0.04103211746170238
hermite_10_raw,10,GaussianNB,0.5967077130186886,0.02519392347312849,0.26441091255426485,0.023653106625500228,0.03681105479885967,0.020563613856909992,0.33680701728107126,0.005399729774671038,0.9339285714285716,0.015860610231516952,0.10288248337028824,0.021629203797140187,0.20546414206305325,0.003727913882539028,0.2682060390763766,0.016214403715369047,0.7479494599682651,0.013052664848070862,4.713493212517966,0.6228244003702296
laguerre_20_raw,20,XGBoost,0.5963068181818182,0.025125037628954294,0.27234429534262966,0.033678714400250345,0.12433283180234397,0.0557495913933683,0.33586396231029914,0.03437299503460602,0.5580357142857142,0.1072461473019479,0.5662971175166297,0.08777052938908614,0.2427683860163453,0.02289129380638819,0.5646536412078154,0.053229692011910475,0.23454347848892212,0.011608348026622053,0.6613771736092859,0.024669030905805907
hermite_20_raw,20,LogisticRegression,0.5950764174849541,0.02626752496126865,0.2493609388069559,0.021338110879296907,0.04833900855242318,0.05634936463448668,0.2850991894878397,0.12680834989806822,0.7669642857142858,0.3924161034445839,0.28137472283813747,0.36420143993924375,0.21953173753072774,0.08475396517656057,0.37797513321492004,0.2145696017202923,0.2142966131748148,0.046418449791550714,0.6185773831824113,0.10090648271192139
laguerre_10_raw,10,GaussianNB,0.5898954703832753,0.02570216249715034,0.2506878587228394,0.020260937586742852,0.035474738675958184,0.021426446676558412,0.3364268533298165,0.005694056502648049,0.9330357142857142,0.020294913239562284,0.10243902439024391,0.02523346975712714,0.205230584379427,0.0038865592568095597,0.26767317939609236,0.018191954002229987,0.7514161430252687,0.015094543317599246,5.020791306234382,0.8122783731823628
laguerre_10_raw,10,XGBoost,0.5885858805828319,0.02311972589131835,0.24104871313724865,0.014023029125368016,0.1289198606271777,0.045485074205902254,0.35034371738150616,0.019202196916992903,0.7142857142857143,0.079414667048371,0.41463414634146345,0.06287984938700135,0.2326909655580061,0.011868349688566777,0.47424511545293074,0.03848886432953229,0.2395862877368927,0.0025311589505285195,0.6706700136193139,0.0052491231612140365
hermite_40_raw,40,kNN,0.5880068102629078,0.027143229173198016,0.24930188498857414,0.01681973057956209,0.15498495407031998,0.04595242159178554,0.35118073190458066,0.024215806820400577,0.5660714285714286,0.06828395428428563,0.5889135254988913,0.06156471453924885,0.2557937984656542,0.019416338015276143,0.5843694493783305,0.040077248077609096,0.16132685468128288,0.0036182041017488635,0.6755992969485655,0.10423167343268114
hermite_30_raw,30,LogisticRegression,0.5877237092176116,0.03277082020844893,0.24659184363877434,0.022137789584307066,0.09132285397529301,0.05484964013696108,0.34866795192195105,0.018480516336279885,0.8955357142857142,0.0883933581836048,0.1957871396895787,0.08705718369896899,0.21689828109726536,0.011493830636662254,0.33499111900532863,0.05656139344380125,0.23184204139448822,0.03832479492687009,0.6577003947819,0.08430771923515872
hermite_20_L2,20,RandomForest,0.5870763382958505,0.010129051354373517,0.25986044717657875,0.019306272298069065,0.11810460880582833,0.03112448702648781,0.3357576044377686,0.019277926621497143,0.5883928571428572,0.13556866142826388,0.5297117516629711,0.13839682276380894,0.24021097226813848,0.015005615071969007,0.5413854351687389,0.08480324324200762,0.16632519834131643,0.012430358517329732,0.5165703385259789,0.02686255558105798
hermite_20_raw,20,kNN,0.5853074516946468,0.03178740762406991,0.24906355465455557,0.02497813702337747,0.10779022806461835,0.04909069174399593,0.34250250397143855,0.019932564918984697,0.7044642857142857,0.10792127941708443,0.4033259423503326,0.10689850346901189,0.2278906287794531,0.01543387984500208,0.46323268206039075,0.06708819346874001,0.16068921351844467,0.0043333530229106455,0.6306549639956074,0.06901824969286363
hermite_30_L2,30,SVM_RBF,0.5812044662654419,0.02210576785011944,0.2512206083903003,0.02224475475617872,0.13505305669939816,0.060811555033825605,0.3427106214958259,0.03083826558958806,0.5696428571428571,0.06638973092189851,0.565410199556541,0.036553623115678446,0.24548152974689472,0.02088864375946844,0.5662522202486678,0.02656788310133465,0.15804015559569376,0.0009435063651581995,0.4975798780101332,0.004921909431865859
hermite_50_raw,50,kNN,0.5804689974659487,0.034622601553027425,0.24728925509961783,0.02998976760027887,0.10766748495407033,0.040787916309953855,0.3383480262664714,0.020061097887407123,0.6526785714285714,0.0818804037007884,0.45498891352549886,0.05749595745760691,0.22901928732795512,0.010707849951081492,0.494316163410302,0.03250492579396817,0.16327172349127056,0.005371563406427228,0.696138088355913,0.1769063089305641
hermite_20_raw,20,GaussianNB,0.5800542445359518,0.0306157435110228,0.237179987754817,0.020942684696917027,0.028005226480836254,0.026242990278688788,0.2375403535642712,0.1639817838796139,0.6767857142857143,0.4671538394903406,0.35121951219512193,0.44798405755875903,0.144056309006159,0.09945685229353374,0.4159857904085257,0.2660279845536719,0.7583510075566015,0.012064495800816892,19.01458923022589,4.061453393718811
hermite_30_L2,30,RandomForest,0.578608053531834,0.0256987934557854,0.2449866331503845,0.0249344060320048,0.11876583782071586,0.047455320148174135,0.34246986234012333,0.022853116717134588,0.6544642857142857,0.10862483674892294,0.4643015521064301,0.10172312769254398,0.2338713542500816,0.016730434047905165,0.5021314387211369,0.06274254953047237,0.17120131017365875,0.017565241607381803,0.5273509390413227,0.039853970695428516
hermite_50_L2,50,kNN,0.5771400855242319,0.02052745171352741,0.24420651970620733,0.013831009076896824,0.1068538169147926,0.04383288483967973,0.3232235860661115,0.0371515224070941,0.5303571428571429,0.1419365176996017,0.5764966740576496,0.1256641003574701,0.23826428106781825,0.01780343341066714,0.5673179396092363,0.07422915533133351,0.16347654916655502,0.0026881478218884268,0.7401375436666872,0.147411989900756
hermite_30_raw,30,kNN,0.5716621792841304,0.027499743368292917,0.2384507282992449,0.02318441509181884,0.08907190370605003,0.0427193733942409,0.3195955692056295,0.029428834839559468,0.5571428571428572,0.14965237496723308,0.531929046563193,0.12714832455907496,0.22887766182436092,0.013718677436640932,0.5369449378330373,0.07352619773508363,0.1649782029105014,0.005844365703650323,0.6215781274565992,0.0705336087689014
laguerre_50_L2,50,GaussianNB,0.5695121951219513,0.023496907775195076,0.25632491474443825,0.02077515175849607,0.01654458346531521,0.04595116576155253,0.2390830953306296,0.07648027738335988,0.32053571428571426,0.11406616436352943,0.6960088691796009,0.11327486229365612,0.21102251737809893,0.027962705745108028,0.6213143872113677,0.07047728180539815,0.35725939110318633,0.05691515894034713,1.4340152567859772,0.47061106045432544
chebyshev_20_raw,20,GaussianNB,0.5692746278112132,0.027807187680775648,0.2336068289169726,0.021762947348688583,0.032566518847006676,0.014252538493973762,0.3373188430296915,0.003538647839558846,0.9625,0.01317615691736822,0.07006651884700665,0.018820177126860883,0.20450358930718596,0.0025311386411934478,0.24760213143872117,0.013506380933199643,0.7576358874576636,0.009748689411069919,19.264020171789575,3.153838724925874
chebyshev_10_raw,10,GaussianNB,0.5682847640164713,0.031606922310449315,0.23168513542102587,0.022204336711485525,0.03648637947418436,0.02153047782249721,0.3376786483417408,0.005925830565589468,0.9517857142857142,0.02567126030100929,0.08470066518847007,0.02780817452255516,0.2052755382824587,0.0039044265649376573,0.2571936056838366,0.019181486542395824,0.7550514016061141,0.011855865163262891,8.021774551636327,1.4022240866096523
legendre_10_raw,10,GaussianNB,0.5679838454228698,0.030936237668775513,0.2326422605358453,0.02244672327825429,0.035803373455812484,0.022315828883365665,0.33738170590998584,0.006026929806308173,0.9491071428571429,0.024560334566402095,0.08669623059866963,0.02840388519716164,0.2051814234644597,0.004057195082465517,0.25825932504440496,0.01990611115612348,0.7542089417435442,0.011613820805613548,7.983127903581968,1.4192911989095798
legendre_20_raw,20,GaussianNB,0.5671553294266709,0.028411705918442446,0.22913466192621837,0.020706127614643494,0.03257245802977513,0.01362981716705523,0.33734672953275446,0.003751725882758198,0.9633928571428572,0.016543978702008688,0.06917960088691796,0.01594809041745594,0.2044815773805851,0.0023728373476092643,0.24706927175843693,0.010931602997203494,0.7554480426206263,0.011373566208023864,18.37118180835488,3.3036663552873797
laguerre_10_raw,10,kNN,0.5671137551472917,0.023528334069680263,0.24205625208697587,0.02133919402453068,0.08353262591067472,0.04301505528640067,0.3197808902549125,0.033669996536064485,0.5910714285714286,0.18204946251697937,0.49246119733924615,0.1722160893927669,0.22613878866804957,0.014854231236804268,0.5120781527531084,0.10310474008809646,0.16623320593010205,0.004878733612035087,0.6340626584532765,0.10207935999996869
hermite_30_L2,30,GaussianNB,0.5629711751662971,0.013680558437399293,0.22975487534627917,0.011780225871388392,0.08656556857776368,0.050827006732496204,0.31110923805535734,0.025738719897729048,0.48035714285714287,0.18566276757957187,0.6062084257206208,0.21129474778565557,0.23915222161206567,0.02573830537938535,0.5811722912966253,0.13348121532075424,0.32035210559625804,0.027306138335803688,1.8239597252807003,0.3414981287729166
laguerre_20_raw,20,kNN,0.5628246753246753,0.03248985333227839,0.23320985629007432,0.01792389902921225,0.09683045612923662,0.05967744212825922,0.3284761043047677,0.03147558455745606,0.5901785714285714,0.10365093418036608,0.5066518847006651,0.08630218901507417,0.2295025946500202,0.020409487752619918,0.5232682060390764,0.05360211457934022,0.16718223725015685,0.005457731502024994,0.728157079852213,0.16119717920485327
hermite_30_L2,30,LogisticRegression,0.562802898321191,0.02494631693655452,0.24268885702840196,0.020309092449955036,0.08271301868862842,0.04348423367352641,0.29085338152040413,0.031394401931725595,0.3678571428571428,0.07015228818374326,0.7148558758314856,0.05020648565346053,0.2432063273110944,0.024611259491164588,0.6458259325044404,0.030457769408213653,0.20408068556951897,0.0469521318628967,0.5982734086696428,0.09809382761644382
hermite_20_L2,20,GaussianNB,0.5609449239784605,0.03225441584426762,0.2472767176692745,0.018122833407854026,0.07714998416217926,0.03974291397760303,0.2952337950458316,0.026278786599509926,0.39821428571428574,0.050014170327619054,0.6789356984478936,0.02633514174804747,0.23515086976109786,0.017577034591004626,0.6230905861456483,0.0169293698052448,0.2533185505326766,0.01668139934618455,1.6146832258774597,0.297545565489437
laguerre_10_raw,10,LogisticRegression,0.5599303135888501,0.08155516568559687,0.24807511517953937,0.07880535506608519,0.009542286981311366,0.009292247920785016,0.33220542729469715,0.0020851413700363245,0.9678571428571429,0.026014015932633538,0.041685144124168516,0.030826690554788077,0.20054487762033352,0.001583006107364538,0.22593250444049734,0.019775369329205202,0.24654732792387538,0.01073451177654905,0.686200370250184,0.021574894404506773
hermite_30_L2,30,kNN,0.5587642540386443,0.033660134328107105,0.22803906149945757,0.01984017696668435,0.09862012987012987,0.05794213134434175,0.3319514845471342,0.03302829263392278,0.6258928571428571,0.11788494741765973,0.4727272727272728,0.10151670530474668,0.22783548855084543,0.01945430139757521,0.5031971580817052,0.06197806028688968,0.17693207470223019,0.013390013920515642,1.664024280301978,0.8987274604235761
hermite_30_L2,30,XGBoost,0.5558788010769719,0.030523402569937828,0.22017869789340616,0.016245936863615536,0.08568656952803295,0.05325589121704948,0.3286959875547055,0.02906657607977035,0.6482142857142857,0.13646409410387714,0.43747228381374725,0.11460576545635359,0.22248995457674234,0.014291474085291059,0.47939609236234454,0.06750308975059856,0.2336466357111931,0.015304708165706856,0.6598227829082366,0.031326440048032374
hermite_30_raw,30,GaussianNB,0.5521321666138739,0.029137817810556053,0.21992306378745563,0.014754113825865181,0.056160912258473236,0.025139860423380025,0.30898785221489167,0.10862062673459653,0.8428571428571429,0.2977737693066246,0.21330376940133036,0.279441328621313,0.18923432393223555,0.06656444342288269,0.33854351687388984,0.16475664045259195,0.7527959644255493,0.01039772509914607,24.912449403913932,2.8849845540248475
hermite_20_L2,20,kNN,0.5479895866328792,0.022380696817811196,0.23323000558440307,0.01153355202916583,0.03257641748495408,0.030733725155136903,0.2835223739772506,0.049902193806419866,0.4973214285714286,0.20761141928428106,0.5352549889135255,0.20250268369243238,0.21109869421952215,0.01772370181357067,0.5277087033747779,0.12152065488937207,0.16833112867259023,0.005612215154624093,0.9115064394319157,0.49144904637302494
legendre_30_raw,30,GaussianNB,0.547212543554007,0.03722611510000314,0.2174795417677275,0.017956939061141233,0.029905764966740557,0.016769354061727106,0.30352730670102057,0.10669063871492152,0.8625,0.30389805024598404,0.1674057649667406,0.2940167038248778,0.18419918050718323,0.06476484033963903,0.30568383658969805,0.17515449038535638,0.7594677304188912,0.01148680531917397,25.34401813308214,2.6464725321349434
chebyshev_30_raw,30,GaussianNB,0.5466037773202407,0.03703542268220896,0.21828031062691156,0.017499949816015044,0.04011719987329743,0.019890291990990315,0.3060812661250688,0.10759970713785096,0.8642857142857142,0.3042941909542903,0.17583148558758316,0.2907110480565401,0.18599239983108315,0.06539965043204839,0.31278863232682064,0.1724416890751284,0.7579393516837304,0.011562898340573974,26.142682758832063,1.4511641811867169
laguerre_20_L2,20,GaussianNB,0.5286486379474185,0.040094136673028455,0.23272188248856557,0.03290760864276026,0.014653943617358256,0.029267392911950612,0.10706742847274464,0.04102789786869442,0.06964285714285715,0.02879377767249482,0.945011086474501,0.008082910932441904,0.2359925126528542,0.07587994786786417,0.7708703374777974,0.008288928359976324,0.22155650760268614,0.01301011658485614,2.237160579842091,0.45541006147760255
laguerre_10_L2,10,GaussianNB,0.5282388343363953,0.031659134176299,0.234980019845356,0.03518757255649947,0.11589127336078556,0.031195531203446755,0.35232986974719605,0.011040880056911551,0.8223214285714284,0.037985798903897555,0.293569844789357,0.024695175524036682,0.22424415866332273,0.006784243145543951,0.3987566607460035,0.016625365402130218,0.42324211897482444,0.036340093736129425,1.4385268996622782,0.2411139649541784
chebyshev_40_raw,40,GaussianNB,0.5257364586632879,0.010895661402773938,0.20777171991573057,0.003950252117635143,0.05134225530566996,0.022814051051461146,0.3412522702120774,0.006927405434721515,0.9517857142857142,0.03127125127753263,0.09955654101995566,0.024766962371162906,0.2079202066284446,0.004134843573832023,0.2690941385435169,0.016176525864196854,0.7590738464327458,0.009769071792198394,26.844101281275595,0.49419525878931087
legendre_40_raw,40,GaussianNB,0.524804006968641,0.015440387369473325,0.20758369916043615,0.005662413777060825,0.049689182768451065,0.03181310120940133,0.3400260987592091,0.009753130654988675,0.9366071428571429,0.04600116150066682,0.1130820399113082,0.0401297027657006,0.20778547090771862,0.005884775704898537,0.2769094138543517,0.026164374284446366,0.7591452739743128,0.010189145217475461,26.7894731433796,0.5429247593783678
hermite_40_raw,40,GaussianNB,0.5243397608489071,0.016363309453722392,0.20748331600898987,0.006022442143973839,0.047303611023123235,0.033348563576583806,0.3400806208748929,0.008601561166237455,0.9446428571428571,0.019195851781663217,0.10266075388026608,0.03695565409460473,0.2074111161432756,0.006352400477674908,0.27015985790408525,0.028139660480136344,0.7523967111335166,0.012855501497228538,26.71305468795227,0.7233419617706517
hermite_50_raw,50,GaussianNB,0.5224669385492555,0.017711027312931886,0.20678098325850716,0.006481034223171967,0.0448764649984162,0.03652344076907597,0.33957327208185817,0.0095400170282516,0.9464285714285714,0.02343454724408276,0.09844789356984479,0.03771864186785004,0.20694856968243922,0.006776035876353796,0.26714031971580815,0.028862245888006108,0.7553352140254987,0.01671360099473453,26.79461402893967,0.779899090933685
chebyshev_50_raw,50,GaussianNB,0.5208465315172632,0.010034656576741562,0.20603665010564204,0.003621837069513063,0.041885096610706364,0.02035976778069736,0.3396248303725817,0.005196391766947223,0.9633928571428572,0.01599961911394711,0.07849223946784922,0.0245175739706894,0.20616775983805136,0.003734654917321179,0.25452930728241563,0.018037142516075706,0.764421175222925,0.01063830768388489,27.198179463696697,0.5140816464811272
legendre_50_raw,50,GaussianNB,0.5202931976560026,0.012212382760879437,0.2058924789768893,0.004413461632316649,0.04071705733291098,0.02510616199205027,0.3388722831591294,0.006781588316866717,0.9544642857142858,0.021646543507104984,0.08625277161862528,0.025591378698297647,0.2060271304666375,0.004574945464377022,0.2589698046181172,0.018979396476161356,0.7627512859240207,0.011039827061345802,27.071755951077684,0.5378540653447362
hermite_50_raw,50,RandomForest,0.519144955654102,0.012012985318262942,0.21621346148658555,0.008532780997860088,0.020005147291732684,0.017496086419411718,0.33495292710180535,0.005043459703362978,0.9741071428571428,0.019942697104465414,0.0458980044345898,0.009351857258173916,0.20225214079564044,0.0028962693612181066,0.230550621669627,0.006582329003996357,0.23903857081144536,0.028057987098809016,0.669362086536443,0.06004755225760413
laguerre_20_raw,20,GaussianNB,0.514628207158695,0.024631129013841194,0.2081909566526642,0.01838806901579085,0.032194330060183754,0.014352719490131997,0.3377959385058768,0.003540032498197341,0.9732142857142858,0.011135885079684335,0.05898004434589801,0.01646713666416393,0.2043722360281933,0.0024664866682275193,0.24085257548845468,0.01219714082351033,0.7627819441188736,0.009795290127366657,12.387961332843076,1.354386073433709
laguerre_50_raw,50,GaussianNB,0.513799691162496,0.007354092823940141,0.20355016959619174,0.0025258252381227405,0.02706485587583145,0.015145772767106293,0.33635514011096657,0.0036621766639927276,0.96875,0.015320878185992535,0.05831485587583148,0.021826562664877536,0.20352108427503982,0.0026412821982593755,0.23943161634103022,0.015434658876672934,0.7707664621147589,0.009176006770151235,27.565982955195828,0.4218698128577007
