source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016
121824174666929024,0,0.6348151050049187,-0.7219027095802248,0.26908286103687773,-0.02105216199701161,-0.011232921277015563,0.03546659452288407,0.002754845646927661,0.012944042783151146,0.019089126710972407,0.0034956111199250465,0.022840386159547907,0.007386384562817587,0.008189964812129935,0.0177100782217338,-0.0017800651000006297,0.01049587177990068,-0.0033727053334446024
125093503772825856,0,0.6114986048149053,-0.7381223487959334,0.27241584685539005,-0.08078131757613911,0.002822238909548557,-0.007893703661653362,-0.002199041947157937,-0.011763935264021832,0.00525143881039757,-0.010944069442298154,0.00636916153317402,-0.005407640136780562,-0.00163326412113025,0.006124326320324917,-0.0027457034175599406,0.0045143893557988615,0.0031757680454379054
125893776439505664,0,0.5609876170846679,-0.7411029795928571,0.34648143962008887,-0.11611170018102547,0.03382796385003749,-0.0018567807735339044,0.0033414052013609427,-0.0004798755292284915,0.010637456429012798,-0.010574969876734244,0.02243296616434844,-0.014053669154733233,0.01806837288586322,-0.002848220342564312,0.008761166367874182,0.002679955434450313,0.0049528218079123
127674641678296704,0,0.5312260839866693,-0.7457072188195296,0.370911738623138,-0.14597214547834797,0.04186862515783899,-0.00277350525606893,-0.010536968595828651,0.013924884102013722,-0.012754122714315225,0.010760376955642241,-0.00913521436741992,0.007741982057058772,-0.010452961138621457,0.009300753050749464,-0.009345863009066115,0.005120226111769759,-0.006279181422435292
132944115577925504,0,0.5853231387286731,-0.743560050161675,0.30911804676485927,-0.08017692896935232,0.007987193028487593,0.00288880040294693,0.01054469697421125,-0.01760160413967089,0.02571111649868762,-0.022927847703101738,0.022229815012038186,-0.012026410527155607,0.002343840594897936,0.007254244369115899,-0.008672294037194436,0.006723500323351263,-0.005978465253194303
133373444804991744,1,0.5657962903303353,-0.7407666021922229,0.33683844281615966,-0.12501853956130898,0.02750465398230482,-0.012980790703177104,0.004782697813169806,-0.01708080905022665,0.014011320493581761,-0.01928542116556536,0.011731714260850092,-0.009498318593492724,0.0026626741511261123,0.0008283953835124916,-0.0006612720414770668,0.0022730022923744364,0.0007185667849464933
141428363911552384,0,0.5158925070371603,-0.7456607259499086,0.3834659155738866,-0.16322961343748224,0.05358527528761727,-0.01614725211374086,-0.0008576725966674369,-9.580095039897882e-05,0.00016374141932584072,-0.00785199357785595,0.011588995316062306,-0.016836132355751585,0.015702120506090506,-0.012582900793407147,0.009770835793311474,-0.004870382140247813,0.004314044011017485
142086971376178688,0,0.5286290700976749,-0.7453849898879251,0.3748923654075149,-0.14678077366496844,0.04819624496332788,-0.009769450582904604,0.005413159483583519,-0.0004807310562709978,0.007708869167419654,-0.0056730102506589025,0.012824182659326428,-0.009135381625242583,0.008120557463079077,-0.0029222377468562217,0.0012356255873233952,-0.0005039430750099464,1.113905663347842e-05
143510907654193024,1,0.5929684601140504,-0.716608807633429,0.34017091395749205,-0.12069668328070295,0.05006472396048458,-0.011607293937396457,0.021970607295850236,-0.007745201412712437,0.025603900674316473,-0.008626927414345977,0.02163334446055494,-0.003427025304293742,0.010995272819800313,0.0036086112521887697,0.005214999006245493,0.004097532444882191,0.002178692086367181
146588028382865280,1,0.6448874550735524,-0.7150671263158229,0.2600293220438349,-0.06630009042021653,0.014669633203266535,-0.003470955293106467,0.004449747837877366,-0.002459356187576352,0.008417808835886265,-0.0096457129216226,0.01524800435985205,-0.007266791431238527,0.004216552799765933,0.005752271858413185,-0.0028045976655979832,0.004843331342807752,-0.0019317679995160915
