source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
240978868246214400,0,1.824439767463428e-15,-5.073248388890266e-14,7.732904640327847e-15,-7.167290450417954e-14,4.147980009553272e-15,-2.2806509155444347e-14,5.959777686396286e-16,-2.305036492165528e-15,2.2983552122165693e-17,-6.797164321841476e-17
242105008671742976,0,8.435998315734811e-16,-6.762263654037247e-14,3.708144798169788e-15,-9.552244556336942e-14,2.05809366096529e-15,-3.037397482366678e-14,3.050182497126682e-16,-3.0669847802637295e-15,1.2098243181058561e-17,-9.034653189245403e-17
242734753958329728,0,-3.205490073131755e-14,2.559753177528448e-13,-1.3726721852984774e-13,3.5744042692358017e-13,-7.323182279372647e-14,1.1219084490145828e-13,-1.0414760431652308e-14,1.1172784290357963e-14,-3.9682964399449447e-16,3.2436033148761156e-16
247823740446444416,0,-3.50165255772153e-15,-2.433580414887613e-14,-1.4906250688309835e-14,-3.442207157003634e-14,-7.916948912233339e-15,-1.0963943413464014e-14,-1.1215911798902666e-15,-1.109186942396741e-15,-4.2587505252554193e-17,-3.27451144043272e-17
252329740960393984,0,3.969987034440929e-15,-2.2402346883977174e-13,1.7317557274865087e-14,-3.1754622450327727e-13,9.562821866227979e-15,-1.0132887526161617e-13,1.4104890277331695e-15,-1.0267330953516052e-14,5.568364094381542e-17,-3.0349410646213296e-16
254631847728048384,0,1.5415905622435139e-15,-9.284638662500471e-14,6.591795814038976e-15,-1.312421139246655e-13,3.561822770326424e-15,-4.176411363071667e-14,5.140006444150126e-16,-4.220725753207142e-15,1.9866781460318274e-17,-1.2445652738435596e-16
275533323251882496,0,2.9017510480595963e-15,-2.0865754229250808e-13,1.2687362713248582e-14,-2.948540657276796e-13,7.027110743344388e-15,-9.378515671541446e-14,1.0378408142317049e-15,-9.47166332146031e-15,4.096990194031256e-17,-2.7904243094947343e-16
282512988705189888,0,6.229073561627932e-16,-1.734201650159837e-14,2.654071461560944e-15,-2.4834421107794333e-14,1.4668962140219173e-15,-8.01817415779065e-15,2.1809424426302862e-16,-8.22182965666657e-16,8.698554626764611e-18,-2.458821160350787e-17
287317953300908672,0,4.244115423438825e-16,-5.687390851235903e-14,1.8760317187643665e-15,-8.040705315317685e-14,1.065447835062216e-15,-2.5594158253806294e-14,1.6215341062637847e-16,-2.587238304285254e-15,6.602648832033411e-18,-7.630206696884828e-17
294818409307323904,0,-1.423575806994189e-14,1.2755601385273914e-13,-6.149072537689901e-14,1.792254342084427e-13,-3.299114392370498e-14,5.654752737636204e-14,-4.707222962479654e-15,5.657339269044536e-15,-1.7963508305143112e-16,1.6494881261372782e-16
295620885292213248,0,3.41746675875124e-15,-4.247426854551903e-14,1.458669211307877e-14,-6.028468857799717e-14,7.817396683041753e-15,-1.9266098568288778e-14,1.1192279083559638e-15,-1.9553005844771398e-15,4.2963057926271317e-17,-5.788913363636155e-17
300019923940638336,0,3.4652656322569326e-15,5.814993822695186e-15,1.4834872975359287e-14,7.599051722495725e-15,7.977560329814402e-15,2.2133718899967274e-15,1.1462787135947512e-15,2.0328051385176503e-16,4.4161151794406785e-17,5.413914935605655e-18
