source_id,y,c000,c001
593454670878796032,0,0.49855415286406113,-0.8668585563181564
594542190958172032,0,0.5208276429693929,-0.8536618571301793
595128265015393152,0,0.5223833982277014,-0.8527107277711935
595523500790770688,0,0.4952511409131683,-0.8687498531937746
595824702553000448,0,0.5185200686398385,-0.8550654585572599
596634626009611392,0,0.5322811027649864,-0.8465676745773428
597102541222525056,0,0.5421422144168672,-0.8402867482872591
599294211494840704,0,0.5264635839217637,-0.8501976798393724
601188910547673728,1,0.6651431282980286,-0.7467158889952139
601444306482580992,0,0.5307635150433292,-0.8475199650148956
602793579048797312,0,0.5455053096830913,-0.8381073660978972
603097422215268736,0,0.5042480652622771,-0.8635588507329715
603338210965969280,0,0.5484109405465936,-0.8362089692707204
604238612204857088,0,0.5270729374311679,-0.8498200507329068
604416389491246976,0,0.5130805377914737,-0.8583404695921149
604474251290699776,0,0.5237914567841989,-0.8518465294874933
607898538520616704,0,0.5058254851816321,-0.8626358319364935
611587919724027392,0,0.5192354340373615,-0.8546312444791805
611684298790301568,0,0.5252335910626411,-0.8509580922815426
613219762482485632,0,0.5125923455205793,-0.8586321024243799
615674873163301248,0,0.4988897068267018,-0.8666654835761994
616743220508208896,0,0.5057736109649558,-0.8626662474279782
619153556155078272,1,0.6000025959519567,-0.7999980530294514
620566974057395840,1,0.5519994927205011,-0.8338444459467901
627130616093753600,1,0.5317047682558058,-0.8469297724215626
630767869277844864,0,0.5071168214377136,-0.8618773285189198
633011250955383168,0,0.508839411699993,-0.8608614598765617
635660764741010304,0,0.53218423239492,-0.8466285742816798
637474168652578176,0,0.5524099961303608,-0.8335725500370407
639171814606295424,1,0.5614676597114379,-0.8274986810250281
647193232966817280,0,0.5212659103948521,-0.8533943113591899
648029239761019776,0,0.5181932610688696,-0.8552635524695357
648868682531670656,0,0.5112197172120343,-0.8594500571491329
648899606296121472,0,0.5059442024881579,-0.8625662084551087
649228871371933312,0,0.5169810011421913,-0.8559968717571448
649989153600135680,0,0.5079705907360293,-0.8613744127539946
650908345319118720,1,0.5983892376232095,-0.8012055418534709
651674945442101760,0,0.5328083452585729,-0.8462359406352471
651745279826458112,1,0.4990330135737895,-0.8665829743097092
652226384884390016,0,0.5722481564430489,-0.820080512783673
654222239006166656,0,0.5070274519124102,-0.861929906087037
654866823401111168,0,0.5237520655869499,-0.8518707494646139
655674865665718656,0,0.5216088022185388,-0.8531847733335032
656428099850193664,0,0.506398987276621,-0.8622992900873877
657873717121550976,0,0.5304688380790576,-0.8477044365974821
658178762878529024,0,0.5043058470131858,-0.8635251083021924
661156102927711104,0,0.5565789358583207,-0.8307947328665605
662146419308286976,0,0.5252825232888902,-0.8509278880887948
662771594747150976,1,0.5610251446988761,-0.8277987599746723
662848247026938240,0,0.526734144015254,-0.8500300827197339
663084577604389760,1,0.5558235807893896,-0.8313002748937719
663802902294594944,1,0.6723386196764617,-0.7402437304641967
664631178147534720,0,0.5174410595213564,-0.85571884981074
666988874675710464,0,0.49702276340371554,-0.867737502162108
667052165313596032,0,0.5390949502955068,-0.8422449967591882
671353867118310528,1,0.5783984297730137,-0.8157544093880905
673296699867377024,0,0.5159186934709383,-0.8566375556367115
675213084211549696,0,0.5058477238296851,-0.8626227914310673
675664193216392704,1,0.635399768940757,-0.7721833549294057
677388055649732736,0,0.5316770802873778,-0.8469471543709732
677934238056557312,1,0.6556441651964413,-0.7550700157229537
678116344664890368,0,0.5249666624928768,-0.8511227897730678
680914734899282560,0,0.5312825020422098,-0.8471947255641818
682305655764689408,0,0.5081787105489499,-0.8612516462363405
683766356962547840,0,0.5039333019733061,-0.8637425699606803
687691269876173056,1,0.6363056641766357,-0.7714370367934965
689367475352913280,0,0.5004470782413192,-0.8657671291286861
690001549964561792,1,0.5184251103588083,-0.855123034977691
690346315579638656,0,0.5255867862097672,-0.8507399897510923
693709343690705152,1,0.6103665221544343,-0.7921191252792097
694109462844643072,0,0.5074665230043789,-0.8616714733759301
695059062934110592,0,0.5099203223413803,-0.8602216370583007
697406932576439680,0,0.5299977125163791,-0.8479990711831031
697707958245002880,0,0.5044500998306946,-0.8634408472969078
700362419831670016,0,0.49986416404978445,-0.8661038145042487
701197911230156672,0,0.5178923095582891,-0.8554458227733542
706760168755893888,0,0.5181401894978584,-0.8552957056054492
710337051880367616,1,0.5271577157075152,-0.8497674639394206
711773838699959296,0,0.5041583987011484,-0.8636112024627135
719606175420853888,0,0.523693579995215,-0.851906705145461
723000539612586752,1,0.6688110026028189,-0.7434324735962319
727435316684008832,1,0.6338718805189416,-0.7734380641572929
729598330934052480,0,0.532164109281792,-0.846641223182711
732692631532422528,0,0.508056409607062,-0.8613237978003285
739156243780100352,0,0.49367185835934013,-0.8696482600822217
744087553430501120,0,0.5205154037135559,-0.8538522790839841
758401167599602304,1,0.5323824428137792,-0.8465039483567889
759447151050019584,0,0.5697868597120264,-0.8217925130466374
769397353324856448,1,0.5344236394551625,-0.8452167613053461
783541848870827264,0,0.5360550303515554,-0.8441830396512316
785814333240812544,1,0.6433381422203263,-0.76558215415754
785980977968930560,0,0.49572247531279157,-0.8684809885482576
786220877662239488,0,0.5198545208136259,-0.8542548081161939
795785941630955392,0,0.4946618675083079,-0.8690855175603799
795959630108543232,0,0.5200313469843376,-0.8541471759326115
800799439774706560,0,0.522914808479506,-0.8523849500506457
802020653597763584,1,0.6544780186392892,-0.7560810294657512
803736166614876544,0,0.49790876827070774,-0.8672294151371636
805690720332579456,0,0.5009506647786331,-0.8654758410596136
810691780249660800,0,0.503787011286706,-0.8638279037278249
810807778726301952,0,0.5027220706065385,-0.864448101232847
818937017945804160,0,0.5093926189273479,-0.8605342292915127
822945768622050048,0,0.5247086863521269,-0.8512818537162797
824447697209172096,0,0.5230945934388882,-0.8522746308057071
828120310859359104,0,0.4936307657142613,-0.8696715857956681
