source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008
305426398708664832,0,0.43152342886133066,-0.6876883723587369,0.5041236738937558,-0.268690656557553,0.1135110261058522,-0.03986476762226003,0.0053365651203896415,-0.0024298737724577735,-0.005343164406088223
306837892464925696,1,0.6258862944509781,-0.7064582426539681,0.31451482022082783,-0.05116979129426323,-0.04667253247765499,0.04641524511827172,-0.02086287770789892,-0.022835289407933324,0.04853625190707185
307987333088112640,1,0.40796390473398775,-0.6915348410612785,0.5168311653048374,-0.2707986422496131,0.11013489235390142,-0.020107030567663234,-0.013880787918188897,0.0351447885685536,-0.030607814837839656
309391787394140288,1,0.5331741648428439,-0.7245016108096267,0.40796256363222017,-0.1212352980367771,-0.03888390267690038,0.06563906886976568,-0.06065381312730894,0.011314561669305381,0.007995339944316181
312628749626419328,0,0.4598934548594876,-0.7290261683466518,0.47162074112271274,-0.17755306422421396,0.010396296366105014,0.037014635387908855,-0.03028047836585423,-0.0027138373101493747,0.025791538857084725
314344331362996736,1,0.5518999742462716,-0.7018002687043909,0.41010288472898715,-0.1759074039413651,0.054819985682347264,-0.0167200172841898,0.004857858962902792,-0.009533989701864084,0.018860670386987504
315709100170969856,1,0.474714928968623,-0.7118512372137578,0.47158703244259564,-0.20539484750095915,0.05316467821804848,0.00733231286361074,-0.012144560894262519,-0.002343774386292787,0.01729017882945953
316170482737881728,0,0.40215567769687083,-0.6919893668768933,0.5234267983224123,-0.2713220661238481,0.10414475129576062,-0.014419392037965408,-0.013821337014674343,0.020976837068701248,-0.012047618778887291
322575344128842624,0,0.3975674587129953,-0.687934901976344,0.5213159130672014,-0.2835848375078161,0.11939022482744414,-0.03612515461800457,-0.006539463029899033,0.020861508857583973,-0.02140152856240834
324100121943178240,0,0.4008273471380441,-0.683492518226622,0.5301307783391578,-0.27241428407862267,0.12578183986251323,-0.016714396731000628,0.004177575023993164,0.028432425517228035,-0.0009663078209209907
326009496898928896,0,0.47299430358657046,-0.7320693367351813,0.4592021274893818,-0.15597525016505911,-0.005296639838743629,0.05489593311228426,-0.03894513017224269,0.011188002462102446,0.02173683516211883
326527401235564672,0,0.42169814626538993,-0.7004199429495352,0.5064330870688982,-0.25361652384113703,0.09469420276240988,-0.014178140013326292,-0.01537641347322991,0.029009754939895514,-0.023254084533456357
330722897089067392,1,0.4540494751394818,-0.7249419699230477,0.4805481395138019,-0.18485478404407757,0.022351841073854177,0.03670527689165419,-0.02512241157672111,0.0018239574970395143,0.02681537357614609
331954247033853568,0,0.38404681911095473,-0.6822652828649439,0.5310575632164173,-0.2970232832777727,0.11938343961505125,-0.029888831509770983,-0.017408532385363582,0.02408498411218085,-0.02735446776437317
332606704106366848,0,0.42880730589123045,-0.7107299826490614,0.4996010106156104,-0.23590890502425033,0.0733675157874212,-0.01126178570555865,-0.0009156193704872644,-0.00738875384682405,0.01295965538713268
333636534183932416,1,0.4282521872750569,-0.7070571717835152,0.49979813467249856,-0.24323676391805332,0.08408360859250245,-0.02009855565517574,-0.005608171923224833,0.006716522850754852,-0.012544031859973674
337748329714767104,0,0.443012063586662,-0.7047743950943719,0.48731685736000335,-0.24276947244945607,0.09615526761318217,-0.028472564746508434,-0.002965879006695226,0.014620085697787897,-0.018427195617688463
341195058150383104,0,0.436079615806282,-0.7134123838927859,0.4949017618364792,-0.22712144503561496,0.06445306824579972,-0.0027153036177835306,-0.010377514228692151,-0.002288489375159201,0.009535914089349225
345949758745792000,0,0.4256377249676643,-0.7108227507324566,0.5009521662601535,-0.24035237009380178,0.06061867525258945,-0.00024523411171163895,-0.0304691993622158,0.00454963354186203,-0.014746329399492265
346721341030064640,0,0.4156377450760229,-0.6941887880550665,0.5114830169664749,-0.2629544608049469,0.11313297028709551,-0.027397809724033682,-0.002260257649534987,0.024042993534137885,-0.021316262759430323
347453684494319104,0,0.47357675767309615,-0.736135233167226,0.454037471984377,-0.14952952105739375,-0.016802542116695244,0.04973314054536448,-0.03417106985119286,-0.012779086489385862,0.03513106448269638
351633546665907200,0,0.472000117022047,-0.7341447467630678,0.45769839809384255,-0.14813058884794314,-0.015380878537681497,0.06067404139794462,-0.03610092827215446,-0.0010931930896599074,0.039931222669281015
