source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013
56252977678408192,0,0.4998415220288089,-0.7303377680809157,0.43350016173286393,-0.12121001255346757,-0.009159120818678416,0.05446135448670328,-0.013266615723880415,-0.006915813957691541,0.050169143117989014,-0.04648507951237538,0.06739227534191423,-0.037282415960510004,0.012922684350655914,0.010034001087054482
63139734399542528,0,0.5207384192223717,-0.7159883685529924,0.4184244184136506,-0.16442739126988945,0.049932302140647686,-0.001117089351222716,-0.012584723352725431,0.03239541537054198,-0.017172200255024615,0.007441680752835261,0.032203107837433416,-0.04989808040041444,0.06544106818494562,-0.04706185262142454
64368713521485568,0,0.5385094991167378,-0.730234576262541,0.3953900539762011,-0.10856331197886589,-0.021769584952791247,0.038453263889182174,-0.02276979074409112,-0.006464472371817445,0.01913291559134404,-0.04373199091881294,0.04455234580420235,-0.04247049665692407,0.005954758320325841,0.005495921753013889
69784942159807232,0,0.49498716260882697,-0.7227768095687128,0.4386444333498592,-0.17356617552727904,0.046758664849669965,0.0011809429542809177,-0.009269777485290953,0.037198355706678184,-0.020971126383639505,0.04455849495729228,-0.0034168119887522538,0.033060693153192586,0.0020701336406883796,0.05343786387548098
69886853143994496,0,0.5606567385368181,-0.7299264588230733,0.350095056667621,-0.049027734931934054,-0.0639883328294493,0.06688994719119998,-0.0225617043855939,-0.010345119707746509,0.050984605399758874,-0.05535048733619082,0.08870986936813476,-0.039079472549102046,0.05414688047512366,0.026919468200227926
74703607425569024,0,0.48183515929469495,-0.7300743666816688,0.45014098803151165,-0.16066334130979115,0.012820650069909208,0.022871429864253168,-0.011039433733249593,-0.014219959922413148,0.030219700501524546,-0.03679952127431291,0.039523352063360426,-0.025996457503347777,-0.001193215771283654,0.029467987988044033
78846635958426496,0,0.47687518783635374,-0.7304209027626982,0.44875571318655333,-0.14865397382566525,-0.007066895018481524,0.04596738681956228,-0.031021442587243018,-0.005678894950117769,0.02991849516549811,-0.06302007067024822,0.05575770891405327,-0.06182230765283258,0.019988739805940747,-0.015525120650656105
79376016447500416,0,0.4352325806780178,-0.6997814300133401,0.4928354506872408,-0.25285752937451605,0.10372022269888277,-0.033512112866582476,-0.003728555220444151,0.014259023276881382,-0.0181696262511579,0.004818912009317104,0.00977490507323271,-0.02432516841605917,0.024772555078612122,-0.01738884214612643
80762260092162688,0,0.5050190381341125,-0.734665002185188,0.4245484243728026,-0.12650464955523322,-0.016761668104263626,0.04361689320293373,-0.027531203557887567,-0.005367437658436556,0.02324694335239685,-0.04188726949380381,0.04375621236620917,-0.032538260654627366,-0.002211351103253022,0.027110015151081402
83757226686850816,0,0.456109136335705,-0.7177350612906759,0.47519991134218637,-0.2082894162382879,0.06035951545995372,-0.005902907220811078,-0.0029513357540297794,-0.0032571069937674607,0.0044801627540895245,-0.011214336032952483,0.021010618315722922,-0.0366283773515489,0.031107948429906593,-0.03205221651994807
84006403509432192,0,0.5322362621215762,-0.7326844034690175,0.3929525852117956,-0.09363732192036583,-0.04408613512507844,0.05728896248229327,-0.03497650938307853,-0.006680474322618968,0.03154063939771492,-0.05663933158576897,0.05861932236083937,-0.04478793066696107,0.004092194434911388,0.02372953597991607
85707760314515712,0,0.5384048045797466,-0.7220465941934874,0.4063988575949424,-0.1444096069044199,0.03511335282409105,0.0007225666084169656,0.0019487402604323745,0.008591495117439426,-0.0014910744784252103,-0.0007471592458146041,0.0259607889476765,-0.02545328761641077,0.00743927749010519,0.007986135446865135
93468972376758144,1,0.518882768211635,-0.7032586605951632,0.4382709500666831,-0.1970453197951878,0.056236846929882574,-0.013069475736387507,-0.00818730678996446,-0.010170275612529199,0.0010362986295008013,-0.02640776826920085,0.012320901605973015,-0.028538798897149116,-0.008739828560795575,-0.005889683886457927
97013488627139328,0,0.44813893675584426,-0.7147510650909112,0.4853010626067169,-0.20663999773838865,0.05397340370080839,0.009883749516846702,-0.00938364579972138,-0.001735177974901995,0.017746748161890577,-0.03527062255516726,0.04108959705555406,-0.049870561505183375,0.026326428840077003,-0.023576369256223684
99836961472298752,0,0.4582581721857908,-0.7123684789783479,0.4729526550730686,-0.21405095754551556,0.06780225862006366,-0.022602827037624302,0.0010583005540429043,-0.014018649516562932,0.006674988779102874,-0.02680397673053069,0.03340502082152408,-0.050478353221088026,0.042684014949272035,-0.038392726939216894
