source_id,y,c000,c001,c002,c003,c004,c005
74703607425569024,0,0.4829485044040786,-0.7319071619027518,0.45187197125230366,-0.1619216359749688,0.014383968525672038,0.021420907976135634
78846635958426496,0,0.479475357082328,-0.7353421153436718,0.4521142421625246,-0.1523984927553242,-0.005069094676318299,0.0414375562930813
79376016447500416,0,0.4355505560351609,-0.7004359503332945,0.49335140869346145,-0.25350603625291623,0.10415106879361519,-0.03430487736192139
80762260092162688,0,0.5065141385665733,-0.7371282576494632,0.42627023922760615,-0.12790708075068896,-0.015795712193507585,0.04206324435661879
83757226686850816,0,0.4565067563702432,-0.7188436795847635,0.47625089797171327,-0.21012097237354746,0.06184682109359332,-0.008635715367372726
84006403509432192,0,0.5350040585410142,-0.7369793526277266,0.395755213658211,-0.09580242006923005,-0.0426880709762026,0.05485915523058347
85707760314515712,0,0.5387094763997156,-0.7224062717176416,0.4070558615980444,-0.1446649534872706,0.036037358423537356,0.0004052026830811863
93468972376758144,1,0.5190035063849939,-0.7040545807566838,0.4383296749731025,-0.19854424754546543,0.05615681336246831,-0.01536872776659756
97013488627139328,0,0.44910067192702957,-0.7168965186799711,0.4872288926192483,-0.20925590366873276,0.05610999181668102,0.006293629665263589
99836961472298752,0,0.45924540983205325,-0.7146560112446199,0.4749664504773257,-0.2170704907592818,0.07018070591402321,-0.026877139357139677
100734064176680704,0,0.46966328816113556,-0.7264416610500518,0.46323176019806206,-0.18956504560328627,0.03182576420619467,0.012940610744189352
101096662495962240,0,0.48472152622645487,-0.7370106386837135,0.44684958455597706,-0.13884491739717006,-0.015111209848326994,0.0517643652695987
102622917779071744,0,0.4812813420522904,-0.7339890613851766,0.45333141655780707,-0.14740295923813362,-0.011940543691594691,0.04742093783484356
102803104542235008,0,0.4308894691102494,-0.7079488040178584,0.4988213827680293,-0.24052775375704674,0.07992264596748715,-0.008874386013005742
107344877838785408,1,0.5467881842546377,-0.7180155280873799,0.4088205194610051,-0.13065998638639773,-0.006187578529024979,0.03509768770167881
107585292928397568,0,0.4754021282264574,-0.7347771282012444,0.45491683572560937,-0.15938055500111126,-0.0054111319082340145,0.04140796134193685
108002248353357312,0,0.5013202636651996,-0.7417240884069247,0.4229274517606221,-0.10738993037799781,-0.05214079755616918,0.07351517221943549
115962815619380096,0,0.5630069384592289,-0.7367850090305313,0.3483605082128573,-0.030247045738668835,-0.09472477434669216,0.09448982686711077
116691791828603136,0,0.48736233895143294,-0.7302116052952866,0.44693594899481787,-0.16858085539390674,0.01242224073618108,0.0307148610565299
