source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023
36876009385300352,0,0.5940032109372975,-0.7426924482142327,0.2870777717193908,-0.09164985226755912,-0.003875592287937353,0.008730071907581403,-0.0316824472340766,0.018573330506826958,-0.028529144169349076,0.01441131867836882,-0.016029421522253322,0.00892515293354203,-0.011359481099029367,0.018466256935062854,-0.009628265688816477,0.019615812354272972,-0.001158123369185879,0.017595801396763224,0.0007678004133010322,0.01835108551683507,-0.0001718818100302922,0.016960473530151506,-0.00026579062527485816,0.008544224299314904
44951132016854016,0,0.6948090720854234,-0.6884445049358836,0.13111788707837135,0.045713181322179094,-0.0733871638437122,0.020799352353540232,0.011812509313768501,-0.0424585720726951,0.06437132754641235,-0.05768288740111561,0.06485529260745679,-0.036105957315279436,0.028721564306899264,0.003483784989657278,0.0059387816592573065,0.016718953317089655,0.005581371906218902,0.007075215200307663,0.018593512781035142,-0.007585512167758054,0.026932870042065318,-0.016421235152708512,0.022197845311182195,-0.01172293697199689
46608061680943872,0,0.6754888183186359,-0.7060443162053033,0.1985463302517593,-0.017559925439852447,-0.018154652936641456,-0.0026880084001849594,0.012493414685314598,-0.027185141140961735,0.028505634441851245,-0.032986263007590354,0.02661849403971562,-0.015022410073432094,0.004212612597640602,0.010323814437642242,-0.0005983365287660252,0.007003286534370147,0.015055191850416408,-0.004116239537005497,0.019504186745987882,-0.00487764489441446,0.016487523548265152,-0.008368176523097643,0.013128397476367655,-0.009203797580967354
56252977678408192,0,0.5856201886243307,-0.739441590472365,0.32018682571930146,-0.0695684632874201,0.008334729787868261,0.01282556958235718,0.013341376723032912,-0.01641462883832706,0.030061434444586883,-0.022766368747038062,0.02173074570495182,-0.011999470972590942,-0.00033595768510061004,0.0007968437130025525,-0.008416522772356216,-0.003922139060215046,-0.0041274993653503365,-0.003981511060635305,-0.005127246553449165,-0.0018791649046760004,-0.0013326201361554687,-0.00022128600065791899,0.0009307023291015477,0.006616696396831827
63139734399542528,0,0.5935419700115047,-0.7282052742857482,0.3169372247682345,-0.10022743540975397,0.03610975989243522,-0.004361941593695886,0.009613302134785,0.0006392440815227737,0.01563981850072891,-0.013921399012790879,0.03162617359769519,-0.026567816961050674,0.03508426359967302,-0.019368815212118532,0.02979372193037071,-0.011182722360792053,0.02043939286333034,-0.007206243663352392,0.008467393593419083,-0.006903734550254259,0.0021391551785656135,-0.008741548317144633,0.0009509652266619893,-0.008960961503695864
64368713521485568,0,0.6081147884712221,-0.7388955809549348,0.279974644571176,-0.06547328214499007,-0.008858757413333742,0.006256110225081224,-0.0005817472213650569,-0.015259629986910626,0.01409436982525979,-0.021314520503620468,0.013815436548329433,-0.011967883067097422,-0.0012144432888929772,0.0028385054740594205,-0.006610261331127588,0.00275611469370138,-0.0019397890513342352,0.0009199313797148434,0.0014891030770724735,-0.002148664105151493,0.006703148866777048,-0.00515473253010882,0.00829175886439889,-0.002603983675835936
69784942159807232,0,0.5830730696659342,-0.7333573283654249,0.32056416531783005,-0.07860755429726567,0.013348439168382737,0.02938628220038479,-0.015135836244507614,0.03963966967150872,-0.01679849201523239,0.03604590508235753,-0.01223225903431591,0.03001482998327162,-0.015375621737621524,0.03212405500772475,-0.025895667358615492,0.030763827567915174,-0.034480662944052484,0.0232786674691708,-0.0347070758261462,0.017751544534146173,-0.02997805276217578,0.01467885608287463,-0.018266002706567544,0.014644895643256032
69886853143994496,0,0.6339224975110753,-0.7236899099871246,0.2581532562520302,-0.021850950768547043,-0.011521846914741906,0.020893884627769282,0.022408247725287146,-0.015552924335830188,0.04632920586142203,-0.02151642324118519,0.04429892283431539,-0.00623488808982086,0.02399515230431063,0.011554704286521078,0.012701546140840923,0.008232281049617677,0.011364369201999246,0.0005237886284900064,0.007095035198877451,-0.007354770895603781,0.004500515424264982,-0.010930617569077724,5.283058596944111e-05,-0.007661167995108719
74703607425569024,0,0.5668248075216135,-0.7486310536490032,0.3286354277774611,-0.09525438782715216,0.012142953352602796,0.0035081183730915947,0.004864328724829756,-0.01096731023001709,0.0158114353685272,-0.011389798319834032,0.01009215532984668,-0.0006467601227601935,-0.004566772814328129,0.013261329502338808,-0.008615313437329531,0.009597884220380533,-0.002707978317361741,0.003699363298062698,-0.002771258103605007,0.0018874271738854418,-0.0022950635332255023,0.000262466338821387,-5.8160619147125305e-05,0.00042196217248546776
78846635958426496,0,0.5617130637605244,-0.7527417685342573,0.32417640059662517,-0.0935236290597988,0.002848130368824232,0.0024453532574604656,0.002818628613098105,-0.023604735389962106,0.023885147102037405,-0.0343169493746799,0.022555275280146385,-0.022161993668134275,0.007123050195911469,-0.00466097493326821,0.00041060811603144744,0.0006962058760206932,0.0043205596123450036,-0.0016725285788376384,0.010618529204720784,-0.0070235858484467605,0.014277463999543724,-0.009447358613486216,0.010782501465209258,-0.005288033147221787
