source_id,y,c000,c001,c002
828120310859359104,0,0.5486733128843807,-0.7222206750855595,0.4211352421816975
832788184395879424,0,0.5449221095944419,-0.7229895542461335,0.424671636592462
833223213044650240,0,0.5974506617528581,-0.7387417406971993,0.31195087325209353
836644480912524288,0,0.5498918559342304,-0.7233445112870551,0.41760228060691773
844818765749387392,0,0.5898769328487163,-0.7200075820273242,0.3655602356878509
846070525377462528,0,0.5555686756016426,-0.7287356972476525,0.4003595012575756
849277216680457600,0,0.573722576334067,-0.7316168213461031,0.3682108528113003
859683853719128192,0,0.5692639700515292,-0.7322919327973554,0.37374731779784764
861131120258998656,1,0.6893690821307864,-0.6849543976638987,0.23581293798908212
862792310530019328,0,0.5668863343448737,-0.7308442388253216,0.38014021427477046
868529562204066688,0,0.5823813820938916,-0.7327378166359542,0.3520329783727418
868817943488022016,0,0.5781550779201243,-0.7344461532606076,0.35542306317383393
869050009160765056,0,0.5668193081337832,-0.7303552839162496,0.38117847680890066
869167966142655616,1,0.6581504207057911,-0.7006310609578956,0.27559778690294956
869890070404469760,0,0.5624802014919307,-0.7256768069860384,0.39624385765857
871356544038051712,0,0.564900752967408,-0.7244167815507567,0.3951043734312479
872072016870129024,1,0.6477872208747827,-0.7000249722480919,0.30056073379665527
872322087046515840,0,0.5658669941273697,-0.7197443816937957,0.40219717798297755
873233784048233344,0,0.5513235777515866,-0.7241320487806135,0.41433692635822517
877431345781684480,0,0.5681047526635742,-0.7293731547271673,0.38114536749696815
877744947113226880,0,0.6148167443782397,-0.7403890778538635,0.271706430227273
879166065892619904,0,0.5718779538900606,-0.7306697125509507,0.37293079386828437
879823195888098560,0,0.5797137189522741,-0.7322994378345641,0.3573087424143235
880252005422941440,1,0.5881342177745147,-0.7239157894628911,0.36061623874844934
882087811884800896,0,0.5571717694589913,-0.72023606335784,0.4133033176212578
882125367078828672,0,0.579916392362937,-0.736140659577407,0.3489898382269835
883309884699633280,0,0.588115366289549,-0.7338248142178102,0.3400315543773929
884393900085830144,0,0.5932760979852503,-0.7336468701572474,0.33133931470302563
885963418573729792,0,0.5717792216162525,-0.7316955966776107,0.37106613363456864
887620515740571264,0,0.56818166890984,-0.7312009232712503,0.3775113255547442
890152695314991488,0,0.6726248938167856,-0.7068425393009968,0.21897346152553906
895907607894131840,0,0.5976998907052337,-0.7355514275964842,0.31893406530461094
898625493262383104,0,0.5731821911843673,-0.7304609586191348,0.3713340324321247
900899734281274112,0,0.5661072907099027,-0.7313236065640194,0.38037917646381364
902154929884483456,0,0.5763355272924825,-0.725848445390941,0.37547489170921977
902948090084293632,0,0.5817150899999421,-0.7346191436270024,0.349202330867205
905650346067635968,0,0.5625283460659168,-0.7267717858623716,0.3941632036945649
907291264093243520,0,0.5664424589775876,-0.7310280776068673,0.3804482756142181
909317797165729024,0,0.5982028166337315,-0.7359224739528811,0.31713010343160625
910825369342312320,0,0.5601467211431895,-0.7276919657578458,0.3958535761667641
911573758803336960,0,0.5757912487764059,-0.7323243628106745,0.36354568552858185
921064055980216320,0,0.5565606545845233,-0.7264121590204935,0.4031942621065337
