source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017
133373444804991744,1,0.5659888572032038,-0.7406500301247392,0.336953084652282,-0.12466577200231374,0.027514015099189874,-0.012533896894775479,0.004784325588355711,-0.01654354999846619,0.014016089199595398,-0.018608745502025306,0.011735707110515404,-0.008603944569086773,0.0026635803833574396,0.0020758314900696587,-0.0006614971032024253,0.004203075561685188,0.0007188113467454629,0.0044718360833966445
141428363911552384,0,0.5157820623856033,-0.7456986001036705,0.38338382141889865,-0.1634064417153779,0.05357380350429617,-0.016385565013351276,-0.0008574889821556654,-0.0003867068288601609,0.0001637063648059529,-0.008216327046205493,0.011586514290398614,-0.017313380027301793,0.015698758923581826,-0.01324831316382954,0.009768744007639149,-0.005902874096405883,0.004313120440542768,-0.0023955829913780754
142086971376178688,0,0.5286619772193937,-0.745366150803045,0.37491570243038685,-0.1467199597649872,0.04819924517612218,-0.009690199552201424,0.005413496452372925,-0.0003846648423247622,0.007709349043972535,-0.0055524648518104494,0.012824980963777413,-0.008977119664902935,0.00812106296719872,-0.0027017369441401234,0.0012357025049274113,-0.0001625867541983373,1.1139750038925216e-05,0.0007912870287915999
143510907654193024,1,0.5930626146074162,-0.7165343402104304,0.3402249279940143,-0.12051399775777985,0.05007267348737736,-0.011378695629728843,0.021974095898596762,-0.007469136543237623,0.02560796618953037,-0.008279432817839836,0.02163677951102447,-0.0029692483210572687,0.010997018704128612,0.004245985523890589,0.005215827069831286,0.005083290225714537,0.0021790380299771604,0.00228333514383617
146588028382865280,1,0.64502901531996,-0.7149336056529147,0.26008640148399464,-0.06600317824360438,0.014672853357225058,-0.003116133921438873,0.004450724608932964,-0.0020320155956462752,0.008419656642171943,-0.009109513917202546,0.015251351472960497,-0.0065611726881308645,0.004217478381816767,0.006736152772212907,-0.0028052133071855396,0.006364467215261943,-0.0019321920449084464,0.0035233075046199017
150218508402721152,0,0.7089769711819525,-0.6770342271111672,0.1913376576141687,-0.004146643897645601,-0.001631627626860671,0.01569229084818418,0.014400493727696268,0.011353842767934606,0.018310755664991647,0.00892219601395082,0.020155590026808633,0.010904067993504012,0.003947180564038016,0.019029566162369446,-0.0022528249458787335,0.017434581138983312,-0.003185978668641299,0.011264582787355301
150480505705334784,0,0.7052781986898368,-0.684013940027083,0.17814396998684068,0.009681939901869167,-0.018065588557575528,0.013320338554854776,0.01731021345325175,-0.010247623694078022,0.028003466196355385,-0.014044468785389664,0.02738686060325598,-0.01069889664470793,0.0081123822035442,0.0018866672651185,-0.001166353229609679,-0.0019105082171487486,0.0004997882823806246,-0.007038884455782778
150610660393771648,0,0.600231482892406,-0.7460822155783499,0.2690062273162053,-0.07169410110791921,-0.022051335596216862,0.02094232215868817,-0.04026601117170457,0.024907927363706183,-0.03336100725378724,0.011704171194135492,-0.009917546864483354,-0.002670899033887785,-0.0042441467604229476,0.008212441404396031,-0.012402205219265406,0.02063144011172731,-0.011121378291172327,0.01638451713938097
162522700650966400,0,0.5766957815946618,-0.7517657349102752,0.30779024426458357,-0.07227621175212175,-0.012842323315094148,0.022294242974231642,-0.008338969639288006,-0.0029207077760897452,0.018519763657340267,-0.014023697551173187,0.023814979370454913,-0.005383424190347839,0.011203961160073255,0.009414979070448833,0.0019112348861940738,0.012411243639853558,-0.0001064224888307081,0.007993037120408364
163016106492676352,0,0.6374673780264125,-0.7271803818918808,0.24649857603312736,-0.025301346479855588,-0.02478117703334369,0.017671461845039323,-0.0018341006465133263,-0.017463040377949983,0.017243989079387408,-0.028868371606421007,0.017345435904512922,-0.023343190317247534,-0.000525896615110462,-0.0058986905855165925,-0.01117042935348931,-0.0013828262435532448,-0.008272200226948086,-0.0009597843628642245
163565999746075264,1,0.6262481714467336,-0.7220227339088466,0.2819576185407204,-0.07957601869347906,0.008067289588761272,0.005048952057897337,-0.0037929199149579662,0.002230674038751109,0.006301875988067204,-0.000732683126435761,0.010054973956311901,0.0046848987804928455,0.0021501146928243416,0.013852991560401581,-0.00036589592321875294,0.012444685516359756,-0.0008223253715199053,0.006205879440518274
