source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022
120129277493243008,0,0.6094594569761255,-0.7350577136740896,0.2886800498901742,-0.06399180230191287,0.003753065050073119,0.009443300942832836,0.00406891884559682,-0.005704875980932129,0.014431444330249529,-0.010935003806852351,0.014298293624230329,-0.008674991106310858,0.003988641992666203,0.0007680571944475761,-0.0013339887528127843,-0.0001229567025758834,-0.0013228317546912398,0.0018225187118063697,-0.004705635155938813,0.002479961305395161,-0.0016480484580853611,-0.0006966830198278812,0.0018561460019301222
121824174666929024,0,0.6349156021785496,-0.7216752020593585,0.26849885619237507,-0.020249595258973747,-0.012142227408661319,0.036419726188594806,0.0016515532416912313,0.014057854949804698,0.017684813066927624,0.004873257440803788,0.020979344932955623,0.009180109602070845,0.005639069042265664,0.020180166193346748,-0.005400869747989008,0.014236564903536243,-0.00893614300756693,0.008112499985517156,-0.011804518604893687,0.004046781773409188,-0.006441747671605226,-0.004051905696184975,0.0003427538398934698
125093503772825856,0,0.6118721469859588,-0.737240211627678,0.2729672184562973,-0.07961873380168488,0.003412027572880633,-0.006459685457020473,-0.0014288456163518853,-0.009921971223908609,0.006299508492217693,-0.008494748964734768,0.007817590984133886,-0.0020700090629630977,0.00039317894584368874,0.010802492514319107,0.0001604571415979224,0.011439508506451954,0.007604842865604623,0.012646899385539222,0.008754338019392299,0.014749715589530706,0.007016385306004551,0.008804961625796694,0.004640729747486466
125893776439505664,0,0.5611590482448158,-0.740971527301777,0.3466085857614422,-0.11578166603289423,0.033850174787718124,-0.0014328496781309643,0.003319681944390323,4.6703000708992174e-05,0.010564987354057627,-0.009897735804388939,0.022290963313419277,-0.013149754652854133,0.01782844762141918,-0.0015888118395801496,0.00839477512930116,0.004563180619840188,0.004450744720367935,0.0036815965071806756,-0.00024830471619050553,0.0033877775536826373,-0.004024906720401251,0.00038582131156767336,-0.002755333484478145
127674641678296704,0,0.5313060186965285,-0.7454753455107046,0.3705784953168287,-0.1452717788477876,0.04121384424030618,-0.0018321183663638882,-0.011407388097952468,0.015113520536566687,-0.013901738519471317,0.012300711543934188,-0.010682001659809294,0.009804786312013274,-0.012587187577409958,0.01217608145780693,-0.012380215653709774,0.0094280785598048,-0.010901665436563878,0.008543260794928854,-0.00932918243781624,0.006501082826638164,-0.007174135540570084,0.002802506219609361,-0.001875394208907498
132944115577925504,0,0.5853446675618641,-0.7435147426491154,0.30901220639561594,-0.08001501306544768,0.007860102993929185,0.0030527256901093005,0.010477738206007907,-0.017460727981264832,0.025734037231307152,-0.02281055851507114,0.02236992980662612,-0.011925724215926102,0.002631775510839223,0.0073685272305720655,-0.00820633343115656,0.006985869742978789,-0.005368429389612226,0.0016626970286612683,-0.00024118778235601978,-0.0036510187823934597,0.006396562802467911,-0.005717695038951691,0.007719704837614055
133373444804991744,1,0.5660892275025993,-0.7405686105636611,0.33699470724573005,-0.12442708775425401,0.027496384473578876,-0.012203713289411274,0.004767306421813824,-0.016103877687904708,0.014008281659361537,-0.01800746820510205,0.011736840404928364,-0.007768319877521645,0.0026735243165041077,0.0032519873007680927,-0.0006441147023308456,0.005903913368405418,0.0007216786127521443,0.007123237371687524,-0.000281004369482266,0.005689683508385003,0.0013514784852641751,0.003027122755884336,0.0004947104913282037
141428363911552384,0,0.5158509502091231,-0.7456324652206018,0.38348890368899274,-0.16328932392127496,0.0536595262322229,-0.01621446620835009,-0.0007797267338947041,-0.0001402592671489193,0.00023464318188068706,-0.007861571961284307,0.011650801930911787,-0.016805113047377106,0.015759255433986107,-0.012520050175228468,0.009839800390027525,-0.00484552696645604,0.004460905007576967,-0.0007844736807043242,0.0008229162448463582,0.0030203607518760104,-0.0019612771492108073,0.004161855179471003,-0.0017602953569834402
142086971376178688,0,0.5286550171645329,-0.7454059698986634,0.3748422647921728,-0.1467064697499385,0.04810471818747573,-0.009667114052443743,0.00532989782343879,-0.00036517982357163654,0.007646980010625168,-0.005539392684184108,0.012790028551638017,-0.008971538182975207,0.008116699911554651,-0.002702911124145206,0.0012574138940674075,-0.00016655862710306015,1.2651957785770238e-05,0.0008118160115823151,-0.0005207032999811668,0.0003530256439629035,0.001606994448879333,-0.0016137520122468574,0.0037378444627755485
143510907654193024,1,0.592931143018327,-0.7164044737017955,0.3402749038355749,-0.1206235676906169,0.05028346915578706,-0.011593902653157542,0.02229986484545057,-0.007793483767046189,0.026091238247849907,-0.008760131772173621,0.022348783064088027,-0.0036725957940222723,0.012036020647720903,0.003227393096744854,0.006731554461660133,0.0036034659079021317,0.004464811819927115,5.350646541898935e-05,0.00410647844050203,-0.003909049131155563,0.004925942409388453,-0.007184702575723553,0.005231710122556738
