source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021
115962815619380096,0,0.6328480211858728,-0.7325893927423505,0.22843937851870444,-0.0038781543797908728,-0.05507107632671177,0.033594678680080405,-0.012590883894681111,-0.017889597760279635,0.022808975435082514,-0.03273651812140368,0.01889059936179421,-0.012645509376569155,-0.013610331670974191,0.021830559967313923,-0.03182234727274317,0.02714787072287549,-0.02277815395901542,0.020374320911918833,-0.01383900677572367,0.016137973601492512,-0.00324810865743491,0.007742383064684732
116691791828603136,0,0.5714618445939803,-0.7528665809046902,0.3076916028088175,-0.08549277456957254,-0.0171768401229076,0.024821176414513976,-0.03692170466123489,0.017290512305239692,-0.025836922940366918,0.008870080223210793,-0.019934727422390733,0.005716021647513161,-0.017877788760923476,0.008204142378581717,-0.013852211624232965,0.008157278509387392,-0.00815131710800107,0.008341355327967313,-0.0052829641272235765,0.00821839354395319,-0.0011528319339308751,0.0035190260614174603
120129277493243008,0,0.6094611487015743,-0.7350539564561911,0.28868485786538733,-0.06399147521039239,0.0037491392012468285,0.009443252673781434,0.004047309287420813,-0.005704846820688434,0.01438342508386338,-0.010934947913021466,0.014213255684553502,-0.008674946764443288,0.0038526519746485918,0.0007680532685554812,-0.0015407759622023242,-0.00012295607408723433,-0.0016315931164857318,0.0018225093960742567,-0.005173701671641968,0.0024799486291727938,-0.0024167310911194025,-0.0006966794587596488
121824174666929024,0,0.6349146750011998,-0.7216731392421365,0.26849924903859884,-0.0202495373780683,-0.012142914103680435,0.03641962208741865,0.0016475619557217854,0.01405781476720596,0.017675908938474132,0.004873243511213814,0.020963595416017063,0.00918008336188972,0.005613944867638149,0.020180108510896876,-0.00543904074971307,0.014236524210117873,-0.008993134368720493,0.008112476796961691,-0.011890922137527146,0.004046770206195475,-0.006583675207345117,-0.004051894114324272
125093503772825856,0,0.6119014599021712,-0.7372610492667769,0.2729906443443271,-0.07962098417600534,0.003402356255088842,-0.006459868036037628,-0.0014828639457583831,-0.009922251662295408,0.006179809419903248,-0.008494989063566372,0.00760537602112289,-0.002070067570490249,5.3227918253038945e-05,0.010802797840097045,-0.00035658128562216483,0.011439831837092797,0.006833051063057341,0.012647256842335952,0.00758422799155556,0.01475013248112918,0.005094640780813293,0.008805210492598406
125893776439505664,0,0.5611533945137367,-0.7409734841102805,0.3466001734946228,-0.11578197179707005,0.03385606342842984,-0.0014328534620974109,0.0033517381334545247,4.670312404586189e-05,0.010636187895440278,-0.009897761943009847,0.02241714820943628,-0.013149789379629106,0.01803033474192874,-0.0015888160354225228,0.008701772572508471,0.004563192670601562,0.004909107134034201,0.00368160622979293,0.00044655139797471666,0.003387786500358141,-0.002883834360601416,0.00038582233047199815
127674641678296704,0,0.5313147482354377,-0.7454944087099433,0.370581622795442,-0.1452754937189505,0.041218845453766965,-0.0018321652170568267,-0.011385866501732555,0.015113907017561958,-0.013853649851968061,0.012301026096140569,-0.010596426245694675,0.009805037038742428,-0.012450125606741434,0.012176392822990125,-0.012171587348949449,0.00942831965341285,-0.010589964595880536,0.008543479262089877,-0.008856461830136253,0.0065012490714883246,-0.006397632793907716,0.0028025778849370747
132944115577925504,0,0.585378237073708,-0.7435319881887075,0.30904550782483037,-0.08001686898301918,0.00784403703902294,0.0030527964969134947,0.010388191112748957,-0.017461132976160487,0.02553522338897065,-0.022811087597236934,0.02201707012832448,-0.01192600082852977,0.002066323322312068,0.007368698140739484,-0.009066603770083538,0.006986031777551472,-0.006652755821313773,0.0016627355942810552,-0.0021880355465928023,-0.0036511034663757338,0.0031996372118401474,-0.005717827658696475
133373444804991744,1,0.5660903170641807,-0.7405683598818307,0.33699626790890364,-0.12442704563579253,0.02749533393468826,-0.012203709158463742,0.004761550822642156,-0.016103872236755724,0.013995498156917644,-0.018007462109590405,0.011714191012150363,-0.007768317247951796,0.0026372838465447885,0.0032519861999744403,-0.0006992306569439176,0.005903911369936345,0.0006393833555993528,0.00712323496047716,-0.0004057630056796578,0.005689681582431819,0.0011466011780456307,0.003027121731206938
141428363911552384,0,0.5158466034830379,-0.7456327716872786,0.38348310220451914,-0.1632893910357561,0.0536632532341346,-0.016214472872749734,-0.0007592530162726189,-0.00014025932479751554,0.00028011312442325357,-0.007861575192514417,0.011731384467627509,-0.01680511995454266,0.015888210835745344,-0.01252005532116541,0.010035920783640961,-0.004845528958043162,0.004753731917901337,-0.0007844740031358887,0.0012668375912893693,0.0030203619932915233,-0.0012322777744388609,0.004161856890059555
142086971376178688,0,0.5286665119145224,-0.7454085284745382,0.3748562051364575,-0.14670697331396818,0.04809701612665143,-0.009667147234420914,0.005286441026900171,-0.0003651810770365921,0.007550454435429863,-0.005539411697925929,0.01261897162131923,-0.008971568977417275,0.007842914358805252,-0.002702920401777509,0.0008409797855595596,-0.00016655919880848973,-0.0006091401853599344,0.0008118187981073258,-0.001463338202435374,0.00035302685570875076,5.902251218564221e-05,-0.001613757551384846
143510907654193024,1,0.5929654740609989,-0.7164295830068771,0.3403045416040347,-0.12062779543356417,0.05027421982392602,-0.011594309008573736,0.022239794179418845,-0.007793756921344693,0.02595700875636026,-0.008760438806579018,0.02211007586404092,-0.003672724515060832,0.011653184792615201,0.0032275062138476607,0.006148899902862081,0.0036035922060037684,0.003594643349086783,5.3508340769594e-05,0.002787215106345427,-0.003909186139662856,0.002759404957152925,-0.0071849543928112
146588028382865280,1,0.645020446648185,-0.7149880436640361,0.25994581162636815,-0.06599483764512132,0.014484431242857802,-0.0031231202822845157,0.004225738848301203,-0.002074162425189046,0.008140345062121739,-0.009202695339243717,0.014891194512732759,-0.006722516649641133,0.0037324586856221785,0.006484957744673273,-0.003492691929992262,0.005993900357543658,-0.003018068048026382,0.003015869005401093,-0.0026266344908118682,-0.00026531391199171065,0.0004449728725634614,-0.0049484755032394405
150218508402721152,0,0.7089868047146286,-0.6769181136763275,0.191046502389124,-0.0038397812299712565,-0.002021276916834152,0.016065411338995104,0.013922588241132263,0.011824846598697215,0.01769290329379365,0.009539068221475887,0.01933200334607638,0.011733963646669534,0.002816315624698262,0.02017690135681818,-0.003856775655215096,0.019086125841487667,-0.005640729852279527,0.013886253612754987,-0.005098959850739494,0.0062084875515397465,-0.0033729875081757775,-0.0001150113750060633
150480505705334784,0,0.704615944723682,-0.6835833505503371,0.17870357509878537,0.00898438562518228,-0.017068093472646696,0.012421899196710492,0.018510633305667497,-0.011423338772212693,0.029577338955186855,-0.015672410107741477,0.02952754208355701,-0.012986129660930504,0.011105001033917213,-0.0013669596772467926,0.0030938185111920725,-0.006612453971719883,0.0069241458996588635,-0.01431835661460452,0.012342258016280545,-0.015121868206945065,0.014096945121188021,-0.011117414670657374
