source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020
141428363911552384,0,0.4149843001231338,-0.6959389166654769,0.506557481268194,-0.2634761628282085,0.10296248353551711,-0.028728710948178048,-0.010070364289973726,0.019321361960113196,-0.024613545661269297,0.008916961598072997,0.005387195499079577,-0.03071572069221968,0.03357746370989414,-0.034769165222596876,0.027098266963867537,-0.017856446378034803,0.016456381917554577,-0.009987261176625814,0.007765902800001688,0.005400758674602785,-0.005308897472342998
142086971376178688,0,0.43122377405835005,-0.7065919088914412,0.4963517860858446,-0.24230060395949227,0.08465238286754637,-0.017592587876456234,-0.002395662684851161,0.010012304950720769,-0.00038733509186464706,-0.0016662105913976323,0.026051237043610974,-0.02459737154047812,0.02535926532919714,-0.009740161503749246,0.004848819915775678,-0.002445894455016584,0.0005225305556769051,0.002772874678510394,-0.006095557078798097,0.00429880130676805,0.0002537302541010437
143510907654193024,1,0.5169370246281705,-0.6986455951747542,0.4429584152919079,-0.1962139969603667,0.06394872998969393,-0.014038701738665942,0.009817301945789001,-0.008348216802654263,0.03332032034712783,-0.022548165376636932,0.045604144922219376,-0.019241343396215943,0.025946450451412188,0.004861007028299597,0.013627350039285871,0.015005785750924506,0.006998130669407231,0.009479222788255375,0.005656557464854219,-0.0038721774204124757,0.01198251152071529
146588028382865280,1,0.5900337137572389,-0.7145833864993215,0.35297972310669606,-0.10767345050413708,0.01945901034162252,-0.0020418637840217617,-0.004989261864792964,0.006927067705311381,0.0006392798006726546,-0.020784257401580294,0.04122960975615454,-0.03551249281663927,0.020053265060192015,0.009709127104720824,-0.005734849411455733,0.016132838315864408,-0.006530651121728863,0.013107463254763462,-0.011449462409226195,0.00740242116466133,0.0018798200995086914
150218508402721152,0,0.6613948387309623,-0.6968799132064804,0.25768633411596986,-0.027753019828763534,-0.024756821760991914,0.011870613816531903,0.004884097418799533,0.0058655451626050785,0.020573212373729253,-0.00391618488284052,0.05556236738460549,-0.007666087493905882,0.019266397929715292,0.02663181395389846,-0.00015947906695571275,0.03946705018627484,-0.009441518144565736,0.0404230873064194,-0.013088470981427616,0.02496129902254946,-0.01380229133925832
150480505705334784,0,0.6553765693536038,-0.7002709035636214,0.2463798241764528,0.009199545946379591,-0.06410100608664364,0.04568403730445541,-0.006649071161111474,-0.0014872256797341845,0.029328800487488833,-0.020816103943671324,0.06316010378953091,-0.03084042762405097,0.022540261322959405,0.015089630829867537,-0.01038564272478467,0.009097654260091015,-0.004626550842727359,-0.022760083942244488,0.0196794864505573,-0.041458924042636756,0.05715253910177014
150610660393771648,0,0.5235217413888831,-0.7221180987129381,0.39564092014205865,-0.14537387423732787,0.013273074509164475,0.007942341685241786,-0.042129468402454365,0.03899648222266879,-0.06420370364493298,0.023777139311247152,-0.010504013998939738,-0.03681553360959946,0.017339570472378996,-0.020118597314769768,-0.015884425267220174,0.03720792033095749,-0.03255116558082095,0.05477561271395934,-0.03735688415491114,0.07768484140567322,-0.05731053620230223
162522700650966400,0,0.48993027673860007,-0.7342880498922555,0.4317907110437971,-0.13859300400313299,-0.02472137999101337,0.05238973210271433,-0.051143409020191176,0.008667304173433152,0.01138581169954182,-0.03894597127444946,0.051878400660900534,-0.03942015449765167,0.03270902038675748,0.005101219688580737,0.006739746374080966,0.028052476100064307,-0.000452122235324889,0.028551420074361646,0.00029401363499106107,0.021351402317014104,0.00042000967772394586
163016106492676352,0,0.5690265640519165,-0.7272535941127827,0.35341288036123614,-0.04788873482843953,-0.05044357003570645,0.06893354676795323,-0.028955781003384695,0.004142013548784885,0.023819188342759295,-0.04266844150558042,0.05657031228434923,-0.060087616813995166,0.019561939989682742,-0.015751499955782403,-0.024336722195676834,-0.002061037742470065,-0.03106307694156722,-0.002363987018160678,-0.007424751701581022,-0.01461251046719288,0.01731683724708324
163565999746075264,1,0.5609957597924421,-0.7130682060433148,0.3899939284402117,-0.1413536335474472,0.016924758935902378,0.005074242260889758,-0.01941270036937762,0.00032630089338829207,0.003150215121470118,-0.018091442998792197,0.028384522861212756,-0.015094783758360129,0.009615792277352325,0.02164780413962113,0.002095923968857183,0.032834549031678616,-0.0009065762736429014,0.023022788866715094,-0.013210869548847646,0.012654598895182147,-0.013127697920349842
