source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015
190970433715259904,0,0.4695442107106429,-0.7138427331269114,0.4660592940658175,-0.21238578441551112,0.07880471484124735,-0.02349922213489741,0.0068674924700111726,0.003087425323782452,-0.0030298220362948956,-0.0027527196259658415,0.014439735226433638,-0.020577823179806207,0.010720972755251995,-0.005210158396749659,-0.0037678299827275056,0.003703616574809107
191727718051389312,0,0.5325182784979063,-0.731933869972362,0.40006371252516726,-0.12452151128900758,0.0034656058208979573,0.013552291700574502,-0.007313968193541341,-0.015046400729671448,0.01810132325270451,-0.03507821807515492,0.03303159541276735,-0.04074269887421213,0.008839589143226384,0.0009546563308240335,-0.01649519064043461,-0.002148196220647125
195587076882426880,0,0.5895472165446153,-0.7216901449256652,0.3475503914494712,-0.07736702287123982,-0.012318550652616948,0.039523560622263136,-0.013410775108722166,0.031578966257611175,-6.897874556413922e-05,0.003949568680544648,0.0343203324301369,-0.018422575262641554,-0.002993243938465261,0.007347940544860086,-0.018130377615719707,0.0022365472057231327
197796403761616256,0,0.4707234808774796,-0.6908017514998249,0.4657447953440718,-0.21091659243803823,0.10252394737633776,-0.019553743817859917,0.031831080778838367,0.028435562321733356,0.029798832000711397,0.042184090388023975,0.07377880519162688,0.013163108061372669,0.10608782403867639,0.012844111614041868,0.08351873287463353,0.020346744097397288
199210757970191744,0,0.6725776268094242,-0.6892964631481743,0.24596125834122615,0.0012300316138964585,-0.049988999595570016,0.045901293258387585,-0.012653938253483104,0.020995184841202805,0.016484046142779644,-0.02100953157532754,0.06075672785705288,-0.040648464793582285,0.020382555699399365,-0.0007282985520430358,0.010895068107677793,-0.014595756648366928
201146826149598464,0,0.5102912468843342,-0.728824040141706,0.4276661067028704,-0.14527689658521695,0.021040633108945772,0.01942092291608703,-0.01132007416810991,0.007501350382029301,0.014118804855815473,-0.02211495002701866,0.03755803468068559,-0.03173637661022511,0.00913778406670852,0.0036994291565203997,-0.014385603996600072,0.00021406753516234466
205078336132788352,0,0.5797293636240509,-0.7269570031213498,0.33114936168462683,-0.0294089008663715,-0.08154424901313127,0.07810079777348627,-0.05636340378530043,0.006212507618081591,0.008120561303471921,-0.05479638590431604,0.047935278611241534,-0.0516789577483479,0.003329986886915149,0.013032859829860804,-0.016900786789668543,0.021314215860836806
206657161813612288,0,0.5730162845254577,-0.7271639543813124,0.3583679766767199,-0.09055191152963041,-0.015133010451440637,0.018729869568096285,-0.02128100586535804,-0.007880045477956408,-0.012941717822736709,-0.024476488913800998,0.0011678938271793336,-0.03387441979290519,-0.02052831935466003,0.00844736062306953,-0.0442277180113908,0.028259258338328597
217062978512976000,0,0.5598590343790251,-0.7149086082660853,0.38257541566047903,-0.06688960350935846,0.010698603565897276,0.060010216100461866,0.017717246642639115,0.041528508479581436,0.031936920528509265,0.028231935402324358,0.026886026031370094,0.02344656886948452,-0.039152290856018214,0.06630557447397695,-0.08475548737764271,0.05165983878073821
218951870771462144,0,0.4441060119305649,-0.7080482734242374,0.47496665313525177,-0.25242307184052976,0.07874545625282263,-0.04095145200036447,-0.029272211294919026,0.010415725527792958,-0.044619428175120913,0.006500527029991667,-0.015825873131843953,-0.01175274870301125,0.0035855441992984232,0.011428061062644572,0.01947156953766482,0.018417697317659198
219511728348315520,0,0.6737990039718895,-0.680854213709465,0.19331722401133056,0.06312342255072556,-0.11806091144468416,0.06208899560094285,-0.0347610544901087,-0.021339517901846666,0.04065713712519401,-0.07951496775086761,0.08669233563231961,-0.05991403257735351,0.015256120076751718,0.03240434051829772,-0.017246503444008767,0.03095287723602972
220091342774317056,1,0.7324594254698369,-0.6413353497365534,0.18247207076042976,0.05050965749569588,-0.05757343460318293,0.05178286953455348,-0.02297613723488289,0.024944369102409134,-0.00401228446762008,-0.034227031300623406,0.041565268326608604,-0.05251405812946688,-0.023897861490893353,0.019288068682829507,-0.04780813739965811,-0.017229202529352932
220172981513287936,0,0.507168737044087,-0.7181426363547425,0.4328613187641321,-0.18440868562728066,0.0594073444870265,-0.015377672838052373,-0.011244640833376188,0.009515415185404852,-0.017640009307573184,-0.008199054528937358,0.007744782660742206,-0.031099714703909362,0.006130256404754081,-0.011982979800299434,-0.009624271518688483,0.003672075109498001
221005208733887488,0,0.6199500621196499,-0.7089379447787022,0.32002305430618444,-0.0731485692836655,-0.0008553892281446006,-0.00030497833349537137,0.0018955473929461834,-0.00720485183357703,0.01778703093723326,-0.025214731573293497,0.04684402171877219,-0.031962572365310415,0.025864324033986103,0.011159460344025655,0.01170750742529571,-0.012182883846510473
221190923119953536,0,0.5112498088603695,-0.723815614978539,0.4286990467349692,-0.16383562694838139,0.03397204591896004,0.005148535229430119,-0.017984103686038335,0.011180019333376888,-0.009531271951217269,-0.011676482656305155,0.023596179708806925,-0.02916046686022168,0.022304244172799952,-0.004869749549720751,0.012188469560855331,-0.012510975669417428
221375331836119552,0,0.5901758575302484,-0.7100563668347553,0.35365036626561747,-0.13306400844955035,0.03845318399732024,-0.015398518319787889,-0.014962047924262891,0.023775055400690536,-0.037811397730026106,0.015327031425330795,-0.0073073374496713805,-0.01591693430290606,0.00818503522458084,-0.01235203010389727,0.005986028865262974,-0.0024814669687586756
225573267233289600,0,0.5989781104048011,-0.7243705375144582,0.3235080111035738,-0.08172852357125378,-0.02286784899154702,-0.004637962269853918,-0.025299597804511607,-0.011520590729553602,-0.014153679401964716,-0.026903988956241767,0.0024593296771150226,-0.013494890575868185,-0.028152889637460612,0.02183843014697892,-0.02706634052322169,0.027274884054902145
232217547284544896,0,0.5424721208630692,-0.7228088895601011,0.39661268806809985,-0.14161936539248046,0.033804203347514016,-0.00044994609558943416,-0.00922264927622819,0.01716386763997316,-0.011656335175429577,-0.011243622359407299,0.03131977914660775,-0.043855256740394546,0.021706385132341122,-0.013916879766872985,0.008498990514693078,-0.022078840553599415
