source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024
125093503772825856,0,0.611718143299126,-0.7370126535035058,0.2731852613658876,-0.07973408169140982,0.00372997103923602,-0.006548527320607068,-0.0012017102999828302,-0.009901405437755672,0.006384223842340031,-0.008321685396174483,0.007710692914374345,-0.001690354854038288,3.3840345737648446e-05,0.011460202403299117,-0.0005428334146845056,0.012489139008116582,0.006428646154284917,0.014256348959374917,0.006912560316271606,0.017228341521058097,0.0041490331045661395,0.012920692496049251,-0.00014271797146295153,0.010004319417684298,-0.01165786582958387
125893776439505664,0,0.5611422785401062,-0.7409124711393896,0.3466847565803344,-0.11580710465136368,0.033954475455520196,-0.0014572075597414158,0.003396551443274742,5.064994705114567e-05,0.010593601318085125,-0.00985159411709679,0.02225262216537241,-0.013047294630022108,0.017703026059460426,-0.0014122888866197323,0.00815313898521021,0.004842950643596899,0.004049493683422792,0.004110333098274844,-0.0008761532007771509,0.004047674177006704,-0.0050031159184045085,0.0014799718524213972,-0.004389199017110941,0.0026564973895924888,-0.0039851504276357495
127674641678296704,0,0.5313303822763423,-0.7454721907488169,0.3705924188262143,-0.14524524406920655,0.04121179561244781,-0.0018127196373759033,-0.011410891035529986,0.015111149215079228,-0.013903583916006249,0.012265904524813912,-0.010681218438086873,0.009725563677046455,-0.01258318279600807,0.012036859728800682,-0.012371752659621376,0.009206088834929262,-0.010887069724431639,0.008203163412848564,-0.00930591214272457,0.0059775498945134915,-0.0071374864497147465,0.0019346709833406592,-0.0018136913491207849,-0.0021072580777378243,0.000150692664097585
132944115577925504,0,0.5853753353057195,-0.7434579352402834,0.3090521067750011,-0.0799555692511825,0.007888302095856224,0.0030880471109441753,0.0104978018000866,-0.01746680309335925,0.025742366168865348,-0.022875160567640253,0.02236147487117995,-0.0120701738270878,0.002600383496583731,0.007115795167180515,-0.00826811189769243,0.00658369170637849,-0.0054711885949872375,0.0010468754885011944,-0.0004020655736900528,-0.004598525366094662,0.006145926832505554,-0.0072875931223824846,0.007301160490534302,-0.003811048066424695,-0.0010210459968140553
133373444804991744,1,0.5660391292953008,-0.740410516619268,0.337156265476844,-0.12446527435175488,0.02772462439152647,-0.01224620419174841,0.004933859048472079,-0.016090792395279142,0.014069076562793702,-0.017916334177339788,0.01165665765802966,-0.007574588034405073,0.0024057038492411404,0.003585982913098947,-0.0011665144501667732,0.006435010902805066,-0.00014949602583423682,0.00793684929398688,-0.0016460082772677951,0.006943144200986739,-0.0007770432771103392,0.005106171246311796,-0.003058581173410638,0.0050500152174719655,-0.008664211426386594
141428363911552384,0,0.5158361460588241,-0.7456384514822845,0.38348184586432393,-0.1633103161181891,0.05366316124404087,-0.016229280007845414,-0.0007757888706585342,-0.00013777858230907232,0.0002361608956015736,-0.007833328326767305,0.01164862134433511,-0.016741594369112916,0.015752494875993988,-0.012409227642584977,0.009827303399855897,-0.004669752069519137,0.004440500301452715,-0.0005156492315606499,0.0007911511451979507,0.003433764021304424,-0.002010681326546794,0.004846844945382067,-0.0018428367805390319,0.001663361233490069,-0.00020142692729338186
142086971376178688,0,0.5286541679361637,-0.7454218795868711,0.3747824450367149,-0.14667644837301885,0.048028594155330645,-0.009642993845502549,0.005273409032039931,-0.00036923726693858237,0.007625446394919309,-0.005585356054509866,0.01281698857613328,-0.009074638126359428,0.008207854714810992,-0.0028825670399170978,0.001434566170135528,-0.0004519921710572538,0.0003076765990418312,0.0003750012278348433,-5.8326815936588975e-05,-0.00031904069555860245,0.002328014451371909,-0.002727487697432899,0.004941797186443206,-0.0027035466213080144,0.002934977858847292
143510907654193024,1,0.5929480472001056,-0.7162530390677113,0.3402315384966342,-0.12045287885880948,0.05022340734857654,-0.011490209738544853,0.02225610441767296,-0.007811092082263709,0.026075822347056053,-0.0089514649816222,0.022371687283630554,-0.0041015746235082825,0.012109988503356506,0.0024758287291227754,0.006874786185583778,0.002407663815851161,0.004702855410532047,-0.001777427588337386,0.004479315290248913,-0.006726090353415796,0.005507016344464298,-0.011852272507410399,0.006201618263409632,-0.011330169798385787,0.002363882268016065
146588028382865280,1,0.6449837489107793,-0.7148772523626559,0.25982135006532875,-0.06586479766277066,0.014414680587995742,-0.0030457980368985404,0.0042809215310335245,-0.0020867916565196582,0.00838271630845682,-0.009344324566133334,0.015395680660311953,-0.007040175505390895,0.004594826774914024,0.005929067175912278,-0.0021363478860386555,0.005109226053820007,-0.0009574480924072539,0.0016612524073558407,0.0005148342345190019,-0.002349575908076997,0.005559914197753943,-0.008402177126941274,0.011733415880090428,-0.008383957913646234,0.0033740775017247343
150218508402721152,0,0.7090727781017588,-0.6768699144274055,0.19100773426250417,-0.0037019903880411383,-0.002079391435176566,0.016147871928625625,0.01389242664127241,0.01181410843193462,0.017700619992262297,0.009395983396404508,0.01939170687557253,0.01141030554692396,0.0029432110860520885,0.019609089000488827,-0.003636018218127655,0.018180513665287536,-0.005288431458571116,0.012497342408644444,-0.004553068555578769,0.004069162309928143,-0.0025040955864155793,-0.003661445744680409,0.0017029218094519057,-0.008609915873597596,0.0021673606711607946
