source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
163016106492676352,0,0.5693711349483604,-0.727902636144571,0.3534145256501163,-0.04826580141471262,-0.05091741018742328,0.06843686483392689,-0.029616027744650223,0.003395392950956066,0.022987478680140817,-0.043659228798680554,0.05554464567962585,-0.0613105894321755,0.018283511205330047,-0.017173921624788636,-0.02588522149823778
163565999746075264,1,0.5619357828791757,-0.7138354369183315,0.39035374527884414,-0.14040322577050698,0.016338206419221995,0.006989704978990437,-0.020346030854028415,0.002953343583179229,0.0019680837106174735,-0.014752774796878669,0.02694822765153559,-0.010975139442559791,0.007833898054918414,0.026645965620218925,-2.57965815700115e-05
165712109004835712,0,0.6186212832408069,-0.7052678806210416,0.299414226430066,-0.022239694480102584,-0.034789875541644366,0.03341443438193419,0.01301183240963202,-0.028399434922289093,0.03545475656252016,-0.07727901111116817,0.05214836998002942,-0.10251127999353431,-0.007158400572318862,-0.0636122386337308,-0.04363354206600612
165787700429000064,0,0.5949549822474676,-0.6868910826011918,0.23808641632607294,0.03619252862604508,-0.14445107508594918,0.07215371130913743,-0.04530560727800564,-0.0673526808156442,0.060829091370875575,-0.15030908119517353,0.14128974404249747,-0.16329670285066464,0.08694835600792993,-0.05359103843449542,0.01411725781735032
169258102725227008,0,0.5436350194662083,-0.7255039311597306,0.39286802833957696,-0.13189394277398153,0.022323461243215856,0.007719855699306681,-0.009885981717112928,0.008800698890755574,0.0025267406582902734,-0.020720507017508667,0.042366547551513485,-0.03876460607844658,0.03378256399102856,-0.01202414067378989,0.024726689355174535
170774775937432832,0,0.6041588182875819,-0.7218483822777805,0.2967508368259792,-0.02321807331029471,-0.08165320299480225,0.06263296735821082,-0.0538235974188601,-0.001505516992430893,0.014650355556388566,-0.05711463084260971,0.05986033764261377,-0.05917582482668078,0.00958954881691666,0.03098242038907445,-0.01496311340317801
176164272695455744,1,0.5265748320238907,-0.7133242586285761,0.41374725369525117,-0.15396750980922805,0.04971854075456074,0.016383238348946946,-0.0058920820639687226,0.07075201265998782,-0.03424114522426992,0.08710120785055234,0.003881439374218292,0.028044603501013208,0.0016575375853925827,0.02276712575664349,-0.03364558448343471
176209799348981376,0,0.5747568250114942,-0.7170946277540632,0.37515040585673015,-0.1013810575956294,0.019892549629675266,0.01879755044930052,0.0033691261622179865,0.008086900335978836,0.007181101031202465,-0.015789099349591867,0.02830486918662318,-0.03474773283810277,-0.007092893004194415,0.008459921549103432,-0.03401201056022679
177389712764641920,0,0.6042585948618704,-0.7078570821997374,0.3393176822729215,-0.1055349905879695,0.04804442749283517,-0.021490621827208345,0.008551784313786974,0.02921452272426205,-0.00912715065749982,0.00458074911906889,0.03949098863983818,-0.030899846307814137,0.02892510933167193,-0.007418679374839883,0.0181305598490763
181774221540061824,0,0.6454351589383853,-0.700034290233983,0.24951425799014113,0.03314323452033845,-0.09144392385191881,0.06856861078657689,-0.037733192605000965,0.002789681358809156,0.02524121186478167,-0.0632374555513521,0.07064808929822727,-0.07332960963554006,0.015098455363320065,-0.006832010524205406,-0.015338480142882242
