source_id,y,c000,c001,c002,c003,c004,c005,c006
170774775937432832,0,0.6644624073717414,-0.720006813383418,0.18836280972554012,0.0007636298677745088,-0.05646305439096657,0.029546477864979808,-0.023188268317141162
176164272695455744,1,0.6066347660570354,-0.7275716409067257,0.30826555821437224,-0.08330435642969247,0.023156615938398493,0.010843159064913297,-0.003562978755376093
176209799348981376,0,0.6395993238894403,-0.7157479434569642,0.2743595713829254,-0.056153224197250814,0.010984862703529082,0.00829443813673083,0.0013275569700755255
177389712764641920,0,0.6551702659533788,-0.7066689778179203,0.2566623444578623,-0.06756921265463854,0.028381287321094798,-0.010018941251565458,0.004883050806171715
181774221540061824,0,0.705206439426064,-0.6872257849781637,0.15612960538860893,0.03708198772156243,-0.05811818778713265,0.03207871483257351,-0.015694045495189005
184468780942344960,0,0.5809709586589233,-0.7509186933483545,0.3044826077036179,-0.07154219007489089,-0.013744498055087621,0.020022387328839493,-0.013270666866893032
189831438452843008,0,0.6655576530267922,-0.7153512907151126,0.20788744832484188,-0.009855033003715551,-0.037120293705732325,0.020431666171006103,-0.013994975378647252
190164354254168192,0,0.6101620464331287,-0.7313392095222568,0.29341192191692583,-0.08016051372839259,0.018098732843219407,-0.0007694427890046005,0.0009042405528358244
190970433715259904,0,0.5552796657206346,-0.7423234655929121,0.34916462218183103,-0.12965107682724342,0.041983362906708316,-0.011063028188736631,0.003168092139314822
191727718051389312,0,0.6030061363959757,-0.7409313780042415,0.2865567579237759,-0.07251060186795343,0.00103993062499421,0.0049623064730142325,-0.0024543270480153483
195587076882426880,0,0.6514308123645183,-0.7164761373019239,0.2460291160977818,-0.03576922116561459,-0.009430387872867112,0.0192150431470711,-0.00565049818965796
197796403761616256,0,0.5686046809438314,-0.7207359357375543,0.36966399264030414,-0.12574406723702716,0.06620757819599875,-0.0072404204119382596,0.018152761411801353
199210757970191744,0,0.7199064541496357,-0.672549731436307,0.16742514149638038,0.011952997142369994,-0.027615706792349252,0.02145505352418451,-0.003815401619058221
201146826149598464,0,0.5892095863040565,-0.7414190340371652,0.3101694119221854,-0.08215786110941961,0.009308455159190956,0.008443987381182747,-0.004117387548712748
205078336132788352,0,0.6500054000892429,-0.7255628803216497,0.21370169585228752,0.0015940905943292324,-0.05783739864142012,0.03764059437931282,-0.024870697464556845
206657161813612288,0,0.6339156673344835,-0.730419362188862,0.24842474774772086,-0.05021310720771999,-0.014807652653537595,0.008468273756181236,-0.010549520415743701
217062978512976000,0,0.6452772880506074,-0.7070792647085095,0.2864980562770466,-0.02035186828841283,0.00840399976511946,0.03233695430471918,0.006670406750341452
218951870771462144,0,0.5311697776628513,-0.7554035209000713,0.34806528738621006,-0.1565688718708442,0.03260750364668557,-0.01822995757138392,-0.012858901200945343
219511728348315520,0,0.7294356412027186,-0.6683340403732232,0.10804527254167397,0.05638168683513317,-0.07276898085675554,0.030122805316319917,-0.014066709549360748
220091342774317056,1,0.7751050425457153,-0.6179930531353989,0.11433812683963814,0.0448671937942757,-0.03838917291449023,0.024768501508028024,-0.011103139394368019
