source_id,y,c000,c001,c002,c003
181774221540061824,0,0.7039115048505251,-0.6852685151119416,0.18582401018812564,0.019623780801538333
184468780942344960,0,0.5780631637344502,-0.7504688614254261,0.3099281484184501,-0.08114191014545942
189831438452843008,0,0.6642121178187146,-0.7121827856911114,0.22628434937680053,-0.020330655059404474
190164354254168192,0,0.609387513331768,-0.7354935769969663,0.28505625215308034,-0.08024331685549467
190970433715259904,0,0.5554530056967345,-0.7518814256236174,0.33198710469475673,-0.12621744166735727
191727718051389312,0,0.601905697517726,-0.7418824439877054,0.2858198018186164,-0.07501340871401388
195587076882426880,0,0.6479717523207914,-0.7181685449386643,0.24958920463261489,-0.04551679015334577
197796403761616256,0,0.5675814902167151,-0.7389379938991884,0.3406760032523658,-0.1255458240787415
199210757970191744,0,0.7172537428914286,-0.6729719782742498,0.18070819060617327,0.000578458055500297
201146826149598464,0,0.5869274446629857,-0.7448055689789639,0.3054226470778692,-0.08659010203970768
205078336132788352,0,0.6478095347207781,-0.7221014056199998,0.24206146728480127,-0.017849727796205025
206657161813612288,0,0.6332427802129142,-0.7283959327753082,0.2559253839128152,-0.054269183646756654
217062978512976000,0,0.6383283163959659,-0.7164324462144729,0.2790623563118626,-0.037225149938036696
218951870771462144,0,0.5335350396682363,-0.7608509459313805,0.3377500375516836,-0.14956975514913876
219511728348315520,0,0.7306621723835484,-0.6656730983916624,0.14647170427731573,0.03947348187703306
220091342774317056,1,0.7729959131010867,-0.619135589785902,0.13480340588970027,0.031248704773430946
220172981513287936,0,0.5818718277806263,-0.7450071394407091,0.3072069092975334,-0.10960589900850363
221005208733887488,0,0.6695325558843466,-0.7047138827136622,0.23048383351788984,-0.044516318451852124
221190923119953536,0,0.5860240202735436,-0.7442752861061812,0.3051605890783228,-0.09750467182328565
221375331836119552,0,0.6424816750901328,-0.7197000139610554,0.25106315666505763,-0.07884464752416934
225573267233289600,0,0.6497891992846262,-0.7225350286174218,0.23091668774911064,-0.048934775291662735
232217547284544896,0,0.6085545363007446,-0.7365728335040334,0.2827074159266699,-0.08484311564110673
234507383322003072,0,0.6002171485638546,-0.7321541821581141,0.3105601486086502,-0.08510007176514003
234861632224343424,0,0.5939917486050189,-0.7465708252637779,0.2919442934095601,-0.06763383029007111
235323736345986176,0,0.6565293589054868,-0.7193871412150752,0.2264664712131378,-0.012817151236567782
236173899353193472,0,0.6494282348733139,-0.7240206858294572,0.2324578689907236,-0.0005944616606261386
236895144624064640,0,0.5568327945049008,-0.7532437397807662,0.33051451366863377,-0.11541777895686087
237133566847520000,0,0.6245205267115204,-0.7367566663502311,0.2577648877863029,-0.02685123701013059
237331822538478592,0,0.6026135351506611,-0.7443243143832797,0.28166561612748947,-0.059183806591036586
238611138677074560,0,0.679531993088724,-0.6975589776171067,0.22725684080292458,-0.0014392438700730427
239183090879100160,0,0.5444733891216444,-0.7579792660407583,0.33792167522959704,-0.12175837630621743
239492156726524544,1,0.5766453773609679,-0.7416513082505239,0.3243888844400617,-0.11047758772821567
240035968305378176,0,0.5676912874238386,-0.7520769877246594,0.32130813765177185,-0.0941694610625837
240432239167960320,0,0.6028212592199134,-0.7395083806639243,0.2947707630781977,-0.0533299315078827
240978868246214400,0,0.5746787917655878,-0.7487065735435542,0.3156662614522001,-0.0976604546800086
242105008671742976,0,0.6084075942455729,-0.7473189100930894,0.2630362878704761,-0.04654629034532383
242734753958329728,0,0.6397321557520348,-0.7244613425261053,0.24829951051352933,-0.06516045703391854
