source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010
1394450575341582464,1,0.4356839297175117,-0.6895722551222987,0.500687274343808,-0.2651329925047679,0.10843102368417983,-0.040770137658711535,0.00821374918408072,-0.0035998326548838345,-0.0009918074960936826,-0.0012154239589356583,0.013564347270235701
1394581623383963264,0,0.4372687861635937,-0.717614043556172,0.49305478526481755,-0.2072030347724007,0.042659316399747405,0.017183929864482667,-0.009796804952600508,-0.01718638088934547,0.03577331476233201,-0.04768389290328788,0.041593710563237365
1395387531047157248,0,0.5003919080868116,-0.7317815920183517,0.3977325745419998,-0.06897773758167708,-0.10130266164238791,0.11375127108563876,-0.08298142719752251,0.0006089742600803081,0.043369486107739164,-0.09626571802843562,0.09959237389998789
1398287767843592192,0,0.46160511574015234,-0.7234947837763198,0.4757925279459595,-0.16205363723665733,0.0007252596593295788,0.06716470571544425,-0.033452701134780854,0.018708118670942103,0.031055811330031578,-0.02722298855116387,0.05612351418329197
1399067763969254016,1,0.41132778789041363,-0.7077931616073522,0.5098623085366443,-0.2524564081508244,0.06224449553835823,-0.0018354583033404633,-0.03659781905115372,0.012198414036816329,-0.026121137255961605,-0.0048818442132616486,-0.00850797258608446
1399993557054575232,0,0.3919603322923969,-0.6868132216932664,0.5196597456291949,-0.2950412496278308,0.11412648851350464,-0.0467968762494164,-0.020147433126339532,0.0137470446377458,-0.03950866561531323,0.006869715376713758,-0.011885926727019248
1400555201338170112,0,0.42889704088892716,-0.7159323696638377,0.49851001167853165,-0.21976805139079286,0.047779496172474005,0.010181592622466254,-0.011452924503228,-0.013740501005711078,0.02763400662604373,-0.04112258183293957,0.038945105458877735
1401013109275004288,0,0.4388646519737445,-0.7148966531394029,0.4975491673036265,-0.1897818500683965,0.04105297620454997,0.055029681588547534,-0.010195220644022377,0.03842812922070162,0.039614304530458465,-0.0004543954373122048,0.06988914171108544
1401621384019650560,0,0.41302862421235653,-0.7020762844780453,0.5120268502817188,-0.25556593703591085,0.08835033048111657,-0.013315948823584983,-0.014615473546740074,0.019229197815495005,-0.01889893400103322,0.007939751391603234,0.004911609607457659
1403149533383468928,0,0.38516742558473327,-0.6816081147669258,0.5297041907567045,-0.29797699836750413,0.12410317369523739,-0.03844208569217049,-0.006555365631235117,0.014243983125229459,-0.018700829888669085,0.007025252012859081,0.012461145179677875
1403332980026359424,0,0.43291995234957376,-0.7187994485578334,0.4938688891810517,-0.21313514322978688,0.031054290512682943,0.023091933820363644,-0.03411563549364143,-0.004259293362769255,0.016141965900786655,-0.04279740447318576,0.04245931235207523
1404827731724827776,0,0.43087059051039905,-0.7165678134437503,0.49702536328764707,-0.2162486708117071,0.04666909636197925,0.011494503405817286,-0.010900959106549576,-0.013638111643183437,0.029999779909145173,-0.04173931290467078,0.04273510725199052
1406207412659636480,0,0.42572610781302034,-0.7135193890453602,0.5037312317258534,-0.22684945014801086,0.05685312755546709,0.009404481172542422,-0.018194080560390888,0.0030495444048536428,0.007972020603662765,-0.01826403127009167,0.01957960969973953
1408382624616093312,0,0.44091184629465274,-0.7234154686832377,0.48520175521712466,-0.1970582707931198,0.016050628945968454,0.0328270736702787,-0.03583579554039017,-0.007822468619362501,0.021606539979578277,-0.05368840143969095,0.04454409479865915
1409811195162282496,0,0.4005914927922252,-0.6937625490900374,0.5207140891380794,-0.27350480339497774,0.10548835991921686,-0.025971510920006026,-0.0065319017116088176,0.012334197676622697,-0.014800222940582175,0.002046624050075554,0.007182922543157766
1410063571736477568,0,0.4349892271118377,-0.7172750569783082,0.49295125793589456,-0.20726129259207476,0.038128073184120315,0.02119536340175549,-0.01397065779721507,-0.012228204062245698,0.040517306046070574,-0.05213430659410915,0.061117421119285885
1410860511508492288,0,0.44667490118909625,-0.7254988375726605,0.48444401520765956,-0.18574215027099122,0.01571491285063429,0.03940279155771645,-0.027873230330249132,-0.005481876560994853,0.021115400688642393,-0.035094613303892755,0.025745303131059116
1412485039938255232,1,0.5091862408053491,-0.6940881089733498,0.44610355649945554,-0.21421471295332178,0.08332632634520548,-0.02740893049613608,0.029502284825271494,-0.025523400475899655,0.044639147771129636,-0.0212310443250187,0.04914241668275302
1413338325384928128,1,0.5429994147096893,-0.7080686712559765,0.41079158307337915,-0.1755271157870492,0.03969275610272396,-0.009993142212757449,-0.007964417369128543,-0.020699834221549817,0.014373695519834287,-0.03644924325569689,0.022988170747665425
1413662788690638848,0,0.44918607597218224,-0.7268051534158132,0.4774933753416735,-0.18987208597975908,0.011557143123765339,0.04067203942221073,-0.04172150718549261,0.00986899591892714,0.010940251707965008,-0.02892503296169375,0.03677764758585062
1414187320160273024,0,0.44149801294726837,-0.7222811516313112,0.48830883354309085,-0.19805945081403054,0.026094274827352312,0.0321883648582543,-0.028866510459135103,0.0026041978509876895,0.019329250230669878,-0.035196556629532964,0.039330685122268734
1415334802278835456,0,0.42807593069740113,-0.7112034982916563,0.5054940416131104,-0.22290589081655426,0.05733591946416809,0.022413836145424974,-0.030259353301433086,0.030255222106305667,-0.008450974774239915,0.005337845906085039,0.002934807686214189
1415965230462194048,0,0.3988264793739604,-0.6895305789883762,0.5279636807897361,-0.2698469736166981,0.11222791041636086,-0.014911774322553705,-0.0020794468005175377,0.02622193600508924,-0.0049930005035435,0.013502388744926165,0.014330356395454618
1415985678802835072,0,0.42615289158895214,-0.7143127097984036,0.4969812584138528,-0.23675180424984701,0.06260883853688756,-0.00781683424537285,-0.018526294503240996,0.012700852996422545,-0.013759070297032515,0.01012731911863188,0.0182180722711771
1416603466898656384,0,0.41437267676923345,-0.7029963408474024,0.5116563830239853,-0.2500884063803078,0.08178154476015477,-0.011110602109693155,-0.0035464350028879136,-0.006072190501692646,0.018783439928424045,-0.03255897307489866,0.03848304331366683
1419133610657016064,0,0.4546195062496959,-0.7293799775645845,0.46956192539388913,-0.16447927604877863,-0.006566641535657907,0.04880953211811499,-0.03098951892831583,-0.012642330493889327,0.04191762885396167,-0.06483259207749031,0.06540715726451753
1421032746411950336,0,0.3944958606393263,-0.6862113176668418,0.5251794515877637,-0.2866492327767805,0.11747844274971196,-0.03170943190240832,-0.009011892927436618,0.014312916100777074,-0.017176688363961752,-0.0012098073918115706,0.010796101233352869
1423575401411054464,1,0.44045478506426133,-0.7116374620307697,0.49001664880614415,-0.21080935429663375,0.04185629910766845,0.008343001985767836,-0.008254619686918605,-0.037471437396746576,0.0481071022551831,-0.07497087492029765,0.0615311042046835
1424736794927164544,0,0.42179101665890034,-0.7114956477665076,0.5062689532181158,-0.2323974091894753,0.0589735342865488,0.008858248553116578,-0.01848336529023467,0.0035811232054482095,0.011420097542735068,-0.023606612474987198,0.03083790451135723
