source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018
177389712764641920,0,0.603942446644607,-0.7072111003766632,0.3386629038543325,-0.10455844656078532,0.04705497192528656,-0.01999522033229605,0.007131366575823619,0.03125455458966846,-0.010999329290866241,0.0072107501209568445,0.037126944642358266,-0.027651921911972185,0.02606868266733819,-0.0035442773655587523,0.014757224279205209,-0.018453541247088725,0.026897088820022036,-0.03522524574456076,0.017565004924098113
181774221540061824,0,0.6453098132749899,-0.6995958385482527,0.24974355027020995,0.03368984562433983,-0.09087296423603586,0.06942922976259237,-0.03692888314077287,0.004001862512769201,0.026283451986841726,-0.061662149798614965,0.07194268338236097,-0.0713928244338844,0.016685836560505134,-0.0045384958935714755,-0.013452136225567814,-0.015050761769962541,-0.004594747617780476,-0.016821577780791817,-0.01999216796173979
184468780942344960,0,0.495125746623298,-0.7320086296790572,0.4313556711865589,-0.13595505687331486,-0.012537406945203467,0.042323043427171074,-0.030711744474866,-0.004273211341625969,0.02734870030375,-0.0523852389710929,0.05152692258842199,-0.039369698944109445,0.003997669531074319,0.021473138016659222,-0.03212993230475166,0.03360314301183243,-0.023916787548399227,0.022885077556152073,-0.010999476528171325
189831438452843008,0,0.6066147097744163,-0.720331032923867,0.31228050641959754,-0.03238640445936585,-0.053973928096017164,0.04513518701722431,-0.03051285321325805,0.0029022843636866595,0.011203876566560517,-0.046926083082295046,0.0414578030541096,-0.05328433644545001,-0.00851524333111457,-3.875679776389889e-05,-0.032818382294609066,0.0013662783214580078,-0.024728797422311898,-9.579627570382827e-05,-0.005956093585504971
190164354254168192,0,0.5419920030441827,-0.72458905778049,0.3996264984450887,-0.13547490598779033,0.03327281985352362,-0.0019335059123774896,0.0008558400526036726,0.011052610009942508,-0.002904182704958481,-0.000762399322413802,0.026581861131591746,-0.023355285591234794,0.012331586981360958,0.003966453758943173,0.0020982903745445074,0.0002834424828504486,0.00846828989201451,0.016244700881070023,-0.012565806821733624
190970433715259904,0,0.4692614868158286,-0.7134085032877968,0.466047073167825,-0.2124552037663577,0.07935180304129229,-0.02384178716691401,0.0077448266895570475,0.0025891495646599857,-0.001860326271359891,-0.0033871326131261832,0.01589150597588477,-0.021345171819390305,0.012483576941556851,-0.006141979031658139,-0.0016713973568693373,0.0026042475245206123,-0.0075013718887031455,0.013931156499081599,-0.019911658300659062
191727718051389312,0,0.5324103841136869,-0.7316913024106249,0.4002254792491885,-0.12444562741644936,0.003981526849118172,0.013607170221539374,-0.006558507971882817,-0.01496036632669382,0.019092072297637503,-0.03496293170307251,0.03426989254100453,-0.04060167079877528,0.010348544639505616,0.0011078816592404997,-0.014702336033879779,-0.0019676089212667686,-0.009188488375229497,-0.002285697089996572,-0.014289874545889508
195587076882426880,0,0.5891171652106737,-0.7211753392871717,0.3467923278680847,-0.07702564754883001,-0.013346829733346626,0.0399770210515386,-0.0149111865047532,0.03221586163299397,-0.002063079605955217,0.004786464389443179,0.031803361640948255,-0.01738095722115716,-0.006016488249672611,0.008577482223989734,-0.02169735307335164,0.0036809515607426394,0.012351089587224782,-0.018364669281357104,0.03446878191522003
197796403761616256,0,0.4703408567383662,-0.6905194199756547,0.4643065679846012,-0.21061158514379597,0.10010816789504431,-0.01915061245709363,0.028340961024079594,0.028976853844470876,0.025184383891015953,0.04287725932096025,0.06798611864530789,0.014025309887283637,0.0990682577039454,0.013875630632591531,0.07522566475629552,0.021554314376074482,0.06810620145838375,-0.015406201299523418,0.041175709403772756
199210757970191744,0,0.6722711045395506,-0.6890203789075837,0.24524821425040616,0.0014510843044026338,-0.05114913094769523,0.0462395542244497,-0.014359968577129463,0.0214722648338928,0.014218473654798579,-0.020384687876521014,0.05790715304246533,-0.03987618404940482,0.01694629656632372,0.00018237465559803426,0.006834711286078541,-0.013524853486207303,0.02167386305125873,-0.013555706302767319,0.03163357053303873
