source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
380384779299991424,1,9.528790825730104e-18,-1.3807000408620385e-17,9.203093464257353e-18,-2.382270498725812e-18,5.911685745479476e-19,1.5238597932956553e-18,-3.6117113982625224e-19,7.542139129693613e-19,9.647284416178998e-19,-3.1891489519108597e-19,1.0703606100047432e-18,-5.68736130690917e-19,6.392458565307428e-19,-1.0130218128407807e-19,-7.355372740585857e-19,-3.1541051639946966e-20,-5.950055519769129e-19,-6.530807125915681e-19,-6.200200871254341e-19,-7.042375654761105e-19
381370731998505472,0,7.831137618426695e-18,-1.3056930774282484e-17,9.231166727683638e-18,-4.360733915424341e-18,1.1773583440438532e-18,-1.0654037928841997e-19,-2.6200757071916185e-19,-1.966170449175041e-19,6.773942165966425e-20,-7.449073938940612e-19,5.118991904660135e-19,-1.1156656725022798e-18,4.33817431248068e-19,-7.667228779586055e-19,7.458432260460864e-20,-5.844580729026591e-19,-2.497290365559096e-20,-2.1707697990675204e-19,-1.4462751368751682e-19,2.0748899822372252e-19
382086995098288896,0,1.5821119998167596e-17,-2.5293085668583908e-17,1.6539485741531578e-17,-6.485841532242284e-18,6.570355056424586e-19,9.377725520360289e-19,-7.3031552396846925e-19,-4.98201452433735e-19,1.1909472326406486e-18,-1.94834304385528e-18,1.8852688344074757e-18,-1.7402418347270118e-18,7.917959786745617e-19,-1.121448686530475e-19,-3.336275909017838e-19,6.632334112901162e-19,-1.5477922360045962e-19,3.2683686352307447e-19,1.061205384606633e-19,3.715393457042931e-19
382781542850500352,0,4.157706719430699e-18,-6.898875551068678e-18,4.6163307587398515e-18,-2.2563801467120518e-18,4.598917745144969e-19,-2.524421704793911e-19,-9.484659617645501e-20,-3.9388269088909244e-19,1.821724857958636e-19,-5.236087094008041e-19,2.6689755826770673e-19,-4.404132133333579e-19,1.9014606475844594e-19,-1.3488077880162053e-19,3.334005730159468e-20,1.7471220386104867e-19,3.6959582713999006e-20,7.543066047505773e-20,1.2991249095833095e-19,1.0645592996841372e-19
384250868341348352,0,3.00734556606682e-17,-4.96583456152154e-17,3.504868318253425e-17,-1.66478030239474e-17,4.71898483995034e-18,3.2256238601212687e-19,-1.930075791775035e-18,1.5032099518840503e-18,-7.365919336649634e-19,-3.7860707570964493e-19,1.3459077336979773e-18,-1.6991920374209685e-18,1.7994231073650606e-18,-1.117697262526354e-18,9.64912732568056e-19,-1.8909165080915512e-19,3.88430642173706e-19,9.025362532371609e-20,-4.423161289043195e-19,7.697652925242762e-19
387470410185960192,1,1.5921454017075292e-17,-2.505539545748849e-17,1.5741116305866895e-17,-5.838038729110081e-18,-3.7615101010404923e-19,1.4290392917536165e-18,-1.8834955386855958e-18,-8.146834523805513e-20,9.098927222643176e-20,-1.5480255498251765e-18,9.626936810814521e-19,-1.468557167415289e-18,3.1841856111149984e-20,-2.3214856725542154e-20,-7.420797946176408e-19,4.455841567456289e-19,-2.691105397235669e-19,3.993132268149585e-19,4.809866898953456e-19,4.962080114209388e-19
387533868326227456,0,2.1856823642311144e-17,-3.552979508860998e-17,2.3900044278135885e-17,-1.0023459333344416e-17,1.6308811432853252e-18,1.0572854188719937e-18,-1.3225063249096312e-18,-1.3474305137565195e-19,1.1407812150058439e-18,-2.369255818299793e-18,2.7684730536902815e-18,-2.8434548139840266e-18,1.874648610548194e-18,-9.980514702544537e-19,2.9930908350858394e-19,1.989149090977907e-19,-3.3571102697093233e-19,6.317519241944982e-19,-3.777494424344737e-19,5.114379887720462e-19
387661209812972928,0,1.174706790687607e-17,-1.9282696099647398e-17,1.3285094955715016e-17,-6.268142581232498e-18,1.6333272839697076e-18,-3.118804358378545e-19,-4.647925361831956e-19,-2.1456603126004297e-19,-2.9012651740810585e-19,-3.6065169291718355e-19,-2.407536846034264e-19,-1.4230857832714653e-19,-6.697815997840962e-19,7.183668625779099e-19,-1.0308162417164508e-18,8.294174415550433e-19,-6.788342066219983e-19,6.903515101388618e-19,-4.2756638610932517e-19,9.63786116676629e-19
387992437690797696,0,1.3662519844470665e-17,-2.1787806449092484e-17,1.4283097627091354e-17,-5.821302427256939e-18,8.61920912505826e-19,7.463801762392879e-19,-8.949446738517846e-19,4.303958845124685e-19,9.406527967659889e-20,-1.6283980816861772e-19,5.894125777961937e-19,2.0050158622336715e-19,-4.139174620492303e-19,1.213257451852287e-18,-9.726092374561194e-19,1.1166174346149727e-18,-6.250261173325398e-19,8.887303509079265e-19,-4.416945919354276e-19,6.348911740978398e-19
392840562417338112,0,2.2913235361101713e-17,-3.2194301223738076e-17,1.696788093353585e-17,-2.711117010802319e-18,-3.539967967446238e-18,4.162668582836643e-18,-2.1921515623496203e-18,-1.4286177881970598e-19,2.4164519352036957e-18,-3.3496948798971745e-18,4.3603840238976495e-18,-3.313640417308458e-18,2.2254602076983123e-18,-1.1576002169126743e-19,-6.224964393607468e-19,1.4323053613577711e-18,-1.0314006936060312e-18,8.379141554622326e-19,-2.409810412759626e-19,-1.6236968424736533e-19
